tick,timestamp,channel_total_generated_packets,channel_total_data_packet_sent,channel_total_sent_packets,channel_total_loss_packets,channel_total_timeout_nodes,channel_avg_packet_loss_percentage,channel_total_throughput,channel_avg_recent_packet_loss,nodes_avg_data_packet_sent,nodes_avg_control_packet_sent,nodes_avg_total_packet_sent,nodes_avg_data_packet_generated,nodes_avg_control_packet_generated,nodes_avg_total_packet_generated,nodes_avg_data_packet_loss,nodes_avg_control_packet_loss,nodes_avg_total_packet_loss,nodes_avg_packet_loss_percentage,nodes_avg_success_sent_bits,nodes_avg_throughput_per_node,nodes_avg_timeout_retry,nodes_avg_cw_enters,nodes_avg_cw_increase,nodes_avg_recent_packet_loss_pct,nodes_total_data_packet_sent,nodes_total_control_packet_sent,nodes_total_packet_sent,nodes_total_packet_loss,nodes_total_success_bits,nodes_nodes_in_IDLE,nodes_nodes_in_WAITING_UNTIL_CHANNEL_IS_CLEAR,nodes_nodes_in_SENDING_RTS,nodes_nodes_in_SENDING_CTS,nodes_nodes_in_WAITING_CTS,nodes_nodes_in_SENDING_DATA,nodes_nodes_in_WAITING_DATA,nodes_nodes_in_SENDING_ACK,nodes_nodes_in_WAITING_ACK,nodes_nodes_in_TIMEOUT,nodes_nodes_in_END_BACKOFF_TIMEOUT,nodes_avg_nav_seconds,nodes_max_nav_seconds,nodes_nodes_with_active_nav
2560000,2026-01-19T16:02:33.781455,292482,24978,179775,101642,197154,0.6532601393278049,0.2373657,0.3820077748137432,49.956,309.594,359.55,82.578,502.386,584.964,32.62,170.664,203.284,0.6532601393278049,4747.314,0.0004747314,394.308,842.45,0.0,0.3820077748137432,24978,154797,179775,101642,2373657,0,5,456,0,3,0,11,0,4,21,0,62.928,120,395
2570000,2026-01-19T16:02:35.746875,293651,25076,180495,102045,197930,0.6531537904209859,0.2382971,0.38198231294332924,50.152,310.838,360.99,82.902,504.4,587.302,32.748,171.342,204.09,0.6531537904209859,4765.942,0.0004765942,395.86,845.784,0.0,0.38198231294332924,25076,155419,180495,102045,2382971,0,4,453,0,10,0,14,0,8,11,0,132.002,166,477
2580000,2026-01-19T16:02:37.709987,294793,25174,181196,102438,198715,0.6531870130534727,0.2392227,0.3819924867979365,50.348,312.044,362.392,83.222,506.364,589.586,32.874,172.002,204.876,0.6531870130534727,4784.454,0.0004784454,397.43,849.12,0.0,0.3819924867979365,25174,156022,181196,102438,2392227,0,4,451,1,5,0,8,0,3,28,0,106.816,180,400
2590000,2026-01-19T16:02:39.673115,295930,25269,181882,102835,199490,0.653280233134754,0.2401449,0.38204356835090947,50.538,313.226,363.764,83.522,508.338,591.86,32.982,172.688,205.67,0.653280233134754,4802.898,0.0004802898,398.98,852.428,0.0,0.38204356835090947,25269,156613,181882,102835,2401449,0,4,452,0,6,0,14,0,6,18,0,110.242,140,471
2600000,2026-01-19T16:02:41.641180,297101,25370,182599,103241,200277,0.6532161771128054,0.2410663,0.3820732572360092,50.74,314.458,365.198,83.862,510.34,594.202,33.12,173.362,206.482,0.6532161771128054,4821.326,0.0004821326,400.554,855.79,0.0,0.3820732572360092,25370,157229,182599,103241,2410663,0,1,454,0,7,0,12,0,4,22,0,107.53,158,439
2610000,2026-01-19T16:02:43.610731,298262,25465,183325,103634,201053,0.6528778557761277,0.2419861,0.3820216272138443,50.93,315.72,366.65,84.218,512.306,596.524,33.286,173.982,207.268,0.6528778557761277,4839.722,0.0004839722,402.106,859.09,0.0,0.3820216272138443,25465,157860,183325,103634,2419861,0,3,454,0,4,0,11,0,4,24,0,108.286,159,466
2620000,2026-01-19T16:02:45.583673,299465,25562,184066,104049,201874,0.6529568931860544,0.2429038,0.38204876023066087,51.124,317.008,368.132,84.566,514.364,598.93,33.44,174.658,208.098,0.6529568931860544,4858.076,0.0004858076,403.748,862.586,0.0,0.38204876023066087,25562,158504,184066,104049,2429038,0,5,456,0,2,0,7,0,4,26,0,68.02,124,393
2630000,2026-01-19T16:02:47.549885,300598,25662,184760,104439,202631,0.6529380037992794,0.2438273,0.3820595827223316,51.324,318.196,369.52,84.884,516.312,601.196,33.558,175.32,208.878,0.6529380037992794,4876.546,0.0004876546,405.262,865.82,0.0,0.3820595827223316,25662,159098,184760,104439,2438273,0,4,454,0,2,0,7,0,4,29,0,44.506,105,331
2640000,2026-01-19T16:02:49.520730,301790,25761,185501,104846,203420,0.6527838652447796,0.2447518,0.3820134554870857,51.522,319.48,371.002,85.238,518.342,603.58,33.714,175.978,209.692,0.6527838652447796,4895.036,0.0004895036,406.84,869.202,0.0,0.3820134554870857,25761,159740,185501,104846,2447518,0,4,447,0,5,0,11,0,3,30,0,60.298,95,468
2650000,2026-01-19T16:02:51.482625,302901,25855,186184,105230,204176,0.6527782221763592,0.2456906,0.38203460413104706,51.71,320.658,372.368,85.542,520.26,605.802,33.83,176.63,210.46,0.6527782221763592,4913.812,0.0004913812,408.352,872.442,0.0,0.38203460413104706,25855,160329,186184,105230,2456906,0,7,454,0,1,0,7,0,6,25,0,74.424,147,450
2660000,2026-01-19T16:02:53.442841,304023,25951,186873,105627,204928,0.6529116806788745,0.2466296,0.38206779423761855,51.902,321.844,373.746,85.848,522.198,608.046,33.946,177.308,211.254,0.6529116806788745,4932.592,0.0004932592,409.856,875.658,0.0,0.38206779423761855,25951,160922,186873,105627,2466296,0,4,450,0,6,0,12,0,6,22,0,134.284,179,469
2670000,2026-01-19T16:02:55.406885,305166,26049,187570,106021,205706,0.6530156984452045,0.2475518,0.3821103609060482,52.098,323.042,375.14,86.176,524.156,610.332,34.076,177.966,212.042,0.6530156984452045,4951.036,0.0004951036,411.412,878.962,0.0,0.3821103609060482,26049,161521,187570,106021,2475518,0,3,452,0,1,0,8,0,4,32,0,50.692,142,323
2680000,2026-01-19T16:02:57.367791,306293,26144,188253,106411,206471,0.652991339422175,0.2484676,0.38211173432525564,52.288,324.218,376.506,86.49,526.096,612.586,34.2,178.622,212.822,0.652991339422175,4969.352,0.0004969352000000001,412.942,882.254,0.0,0.38211173432525564,26144,162109,188253,106411,2484676,0,4,466,0,0,0,9,0,5,16,0,34.548,124,284
2690000,2026-01-19T16:02:59.333111,307450,26239,188959,106817,207262,0.6529948601506367,0.249389,0.38213132780648756,52.478,325.44,377.918,86.796,528.104,614.9,34.316,179.318,213.634,0.6529948601506367,4987.78,0.000498778,414.524,885.616,0.0,0.38213132780648756,26239,162720,188959,106817,2493890,0,6,452,0,2,0,9,0,6,25,0,81.458,130,458
2700000,2026-01-19T16:03:01.296025,308598,26335,189663,107220,208036,0.653057807237533,0.2503203,0.3821798940205927,52.67,326.656,379.326,87.116,530.08,617.196,34.446,179.994,214.44,0.653057807237533,5006.406,0.0005006406,416.072,888.906,0.0,0.3821798940205927,26335,163328,189663,107220,2503203,0,5,449,0,6,0,14,0,4,22,0,94.288,179,418
2710000,2026-01-19T16:03:03.261936,309747,26433,190366,107615,208821,0.6530202371750563,0.2512436,0.38218792676904817,52.866,327.866,380.732,87.426,532.068,619.494,34.558,180.672,215.23,0.6530202371750563,5024.872,0.0005024872,417.642,892.258,0.0,0.38218792676904817,26433,163933,190366,107615,2512436,0,3,457,0,4,0,8,0,5,23,0,107.432,169,452
2720000,2026-01-19T16:03:05.228900,310897,26528,191083,108010,209594,0.6528428712138175,0.2521668,0.38215695123170895,53.056,329.11,382.166,87.76,534.034,621.794,34.702,181.318,216.02,0.6528428712138175,5043.336,0.0005043336,419.188,895.562,0.0,0.38215695123170895,26528,164555,191083,108010,2521668,0,3,457,0,2,0,7,0,6,25,0,61.872,109,404
2730000,2026-01-19T16:03:07.189135,312016,26623,191763,108405,210349,0.6529499050840532,0.2530982,0.38219256280204994,53.246,330.28,383.526,88.072,535.96,624.032,34.824,181.986,216.81,0.6529499050840532,5061.964,0.0005061964,420.698,898.784,0.0,0.38219256280204994,26623,165140,191763,108405,2530982,0,3,457,0,5,0,14,0,3,18,0,94.526,144,479
2740000,2026-01-19T16:03:09.153920,313166,26714,192459,108808,211151,0.6530212595306875,0.254018,0.3822266427763345,53.428,331.49,384.918,88.392,537.94,626.332,34.962,182.654,217.616,0.6530212595306875,5080.36,0.000508036,422.302,902.164,0.0,0.3822266427763345,26714,165745,192459,108808,2540180,0,5,456,0,3,0,8,0,3,25,0,78.958,129,463
2750000,2026-01-19T16:03:11.121187,314324,26811,193157,109214,211938,0.6530128325265969,0.2549381,0.38225716329007975,53.622,332.692,386.314,88.718,539.93,628.648,35.096,183.332,218.428,0.6530128325265969,5098.762,0.0005098762,423.876,905.51,0.0,0.38225716329007975,26811,166346,193157,109214,2549381,0,3,458,0,3,0,9,0,5,22,0,75.722,177,402
