tick,timestamp,channel_total_generated_packets,channel_total_data_packet_sent,channel_total_sent_packets,channel_total_loss_packets,channel_total_timeout_nodes,channel_avg_packet_loss_percentage,channel_total_throughput,channel_avg_recent_packet_loss,nodes_avg_data_packet_sent,nodes_avg_control_packet_sent,nodes_avg_total_packet_sent,nodes_avg_data_packet_generated,nodes_avg_control_packet_generated,nodes_avg_total_packet_generated,nodes_avg_data_packet_loss,nodes_avg_control_packet_loss,nodes_avg_total_packet_loss,nodes_avg_packet_loss_percentage,nodes_avg_success_sent_bits,nodes_avg_throughput_per_node,nodes_avg_timeout_retry,nodes_avg_cw_enters,nodes_avg_cw_increase,nodes_avg_recent_packet_loss_pct,nodes_total_data_packet_sent,nodes_total_control_packet_sent,nodes_total_packet_sent,nodes_total_packet_loss,nodes_total_success_bits,nodes_avg_current_retry_count,nodes_max_retry_count,nodes_avg_epsilon,nodes_min_epsilon,nodes_max_epsilon,nodes_avg_busy_ratio,nodes_avg_collision_ratio,nodes_nodes_in_IDLE,nodes_nodes_in_WAITING_UNTIL_CHANNEL_IS_CLEAR,nodes_nodes_in_SENDING_RTS,nodes_nodes_in_SENDING_CTS,nodes_nodes_in_WAITING_CTS,nodes_nodes_in_SENDING_DATA,nodes_nodes_in_WAITING_DATA,nodes_nodes_in_SENDING_ACK,nodes_nodes_in_WAITING_ACK,nodes_nodes_in_TIMEOUT,nodes_nodes_in_END_BACKOFF_TIMEOUT,nodes_avg_nav_seconds,nodes_max_nav_seconds,nodes_nodes_with_active_nav
400000,2026-01-19T17:56:28.999508,35159,4617,24318,10840,18205,0.5642611632543344,0.037521,0.34587906289303016,9.234,39.402,48.636,13.926,56.392,70.318,4.69,16.99,21.68,0.5642611632543344,750.42,7.5042e-05,36.41,0.0,0.0,0.34587906289303016,4617,19701,24318,10840,375210,1.886,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9914,0.9771098326686996,0,19,475,0,0,0,3,0,3,0,0,60.72,142,383
410000,2026-01-19T17:56:43.616308,36035,4731,24918,11116,18656,0.5640795248120422,0.0384632,0.3460772414653501,9.462,40.374,49.836,14.266,57.804,72.07,4.802,17.43,22.232,0.5640795248120422,769.264,7.69264e-05,37.312,0.0,0.0,0.3460772414653501,4731,20187,24918,11116,384632,1.74,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9915,0.9774523376623376,0,22,459,0,3,0,9,0,7,0,0,112.71,165,490
420000,2026-01-19T17:56:56.913074,36944,4843,25543,11400,19156,0.564701118379793,0.0393947,0.3464254555114429,9.686,41.4,51.086,14.622,59.266,73.888,4.934,17.866,22.8,0.564701118379793,787.894,7.87894e-05,38.312,0.0,0.0,0.3464254555114429,4843,20700,25543,11400,393947,1.864,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99238,0.9774133841805075,0,28,463,0,0,0,4,0,5,0,0,25.87,108,217
430000,2026-01-19T17:57:10.668607,37830,4956,26149,11680,19622,0.5639768165673925,0.0403391,0.34643288839466074,9.912,42.386,52.298,14.982,60.678,75.66,5.068,18.292,23.36,0.5639768165673925,806.782,8.06782e-05,39.244,0.0,0.0,0.34643288839466074,4956,21193,26149,11680,403391,1.858,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99252,0.9771944656513077,0,42,449,0,0,0,5,0,4,0,0,60.734,140,387
440000,2026-01-19T17:57:23.717649,38671,5073,26720,11950,20054,0.5635556627893957,0.041283,0.34637114928822194,10.146,43.294,53.44,15.314,62.028,77.342,5.166,18.734,23.9,0.5635556627893957,825.66,8.2566e-05,40.108,0.0,0.0,0.34637114928822194,5073,21647,26720,11950,412830,1.874,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9930599999999999,0.9774018843401764,0,23,465,0,1,0,6,0,5,0,0,83.842,136,414
450000,2026-01-19T17:57:36.760440,39557,5184,27328,12229,20527,0.5634983285370601,0.0422237,0.34647954741839876,10.368,44.288,54.656,15.66,63.454,79.114,5.292,19.166,24.458,0.5634983285370601,844.474,8.44474e-05,41.054,0.0,0.0,0.34647954741839876,5184,22144,27328,12229,422237,1.796,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99254,0.9774425108076337,0,24,461,1,4,0,7,0,3,0,0,105.51,181,486
460000,2026-01-19T17:57:50.092715,40415,5298,27915,12499,20982,0.5639762815036937,0.0431593,0.3466755655166645,10.596,45.234,55.83,15.996,64.834,80.83,5.398,19.6,24.998,0.5639762815036937,863.186,8.63186e-05,41.964,0.0,0.0,0.3466755655166645,5298,22617,27915,12499,431593,1.716,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99132,0.97776952535867,0,30,463,0,0,0,3,0,4,0,0,58.21,144,329
470000,2026-01-19T17:58:03.353839,41305,5411,28533,12771,21444,0.5635793064931746,0.0440952,0.34649591515801625,10.822,46.244,57.066,16.348,66.262,82.61,5.524,20.018,25.542,0.5635793064931746,881.904,8.819040000000001e-05,42.888,0.0,0.0,0.34649591515801625,5411,23122,28533,12771,440952,1.77,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99372,0.9778914246939027,0,36,455,0,0,0,5,0,4,0,0,26.478,144,249
480000,2026-01-19T17:58:18.675425,42191,5524,29137,13053,21902,0.5633806303857908,0.0450364,0.346584221957829,11.048,47.226,58.274,16.698,67.684,84.382,5.65,20.456,26.106,0.5633806303857908,900.728,9.007279999999999e-05,43.804,0.0,0.0,0.346584221957829,5524,23613,29137,13053,450364,1.644,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99034,0.9775148303984578,0,23,455,0,6,0,11,0,5,0,0,143.728,177,472
490000,2026-01-19T17:58:34.050029,43121,5642,29782,13338,22399,0.5627944519053093,0.0459705,0.3462447829331586,11.284,48.28,59.564,17.054,69.188,86.242,5.77,20.906,26.676,0.5627944519053093,919.41,9.194099999999999e-05,44.798,0.0,0.0,0.3462447829331586,5642,24140,29782,13338,459705,1.804,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99274,0.9774581475638422,0,28,457,0,6,0,8,0,1,0,0,67.542,177,480
500000,2026-01-19T17:58:48.731684,44002,5758,30381,13621,22871,0.5636225063515643,0.0469121,0.3465125934455796,11.516,49.246,60.762,17.394,70.61,88.004,5.878,21.364,27.242,0.5636225063515643,938.242,9.38242e-05,45.742,0.0,0.0,0.3465125934455796,5758,24623,30381,13621,469121,1.698,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99236,0.9773587352805627,0,26,461,1,1,0,6,0,5,0,0,62.574,180,388
510000,2026-01-19T17:59:02.974350,44896,5871,30997,13898,23339,0.5639522424213512,0.0478494,0.3466008408634834,11.742,50.252,61.994,17.76,72.032,89.792,6.016,21.78,27.796,0.5639522424213512,956.988,9.56988e-05,46.678,0.0,0.0,0.3466008408634834,5871,25126,30997,13898,478494,1.724,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9941,0.9774668714781675,0,46,440,0,0,0,6,0,8,0,0,76.134,169,486
520000,2026-01-19T17:59:16.448533,45796,5981,31614,14181,23827,0.5632236177416536,0.0487817,0.3464894142191707,11.962,51.266,63.228,18.124,73.468,91.592,6.16,22.202,28.362,0.5632236177416536,975.634,9.756339999999999e-05,47.654,0.0,0.0,0.3464894142191707,5981,25633,31614,14181,487817,1.746,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9934,0.9770675206180572,0,38,452,0,0,0,6,0,4,0,0,41.804,128,287
530000,2026-01-19T17:59:29.866356,46738,6098,32255,14482,24332,0.5644818933911085,0.0497148,0.34682684494644833,12.196,52.314,64.51,18.48,74.996,93.476,6.282,22.682,28.964,0.5644818933911085,994.296,9.94296e-05,48.664,0.0,0.0,0.34682684494644833,6098,26157,32255,14482,497148,1.704,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99056,0.9771168172931126,0,25,454,0,5,0,10,0,6,0,0,89.184,120,474
540000,2026-01-19T17:59:42.852963,47637,6216,32876,14761,24815,0.564601242905948,0.0506564,0.34687848629319645,12.432,53.32,65.752,18.816,76.458,95.274,6.384,23.138,29.522,0.564601242905948,1013.128,0.0001013128,49.63,0.0,0.0,0.34687848629319645,6216,26660,32876,14761,506564,1.858,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99214,0.9774999600561466,0,15,473,1,3,0,5,0,3,0,0,103.568,181,377
550000,2026-01-19T17:59:56.535581,48512,6327,33479,15033,25276,0.5651391882299439,0.0515947,0.34713145090841185,12.654,54.304,66.958,19.162,77.862,97.024,6.508,23.558,30.066,0.5651391882299439,1031.894,0.0001031894,50.552,0.0,0.0,0.34713145090841185,6327,27152,33479,15033,515947,1.772,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.98918,0.9776638302801256,0,22,466,1,2,0,4,0,5,0,0,76.718,181,333
560000,2026-01-19T18:00:11.441443,49434,6438,34113,15321,25774,0.5653376674099244,0.0525294,0.3472624572425128,12.876,55.35,68.226,19.52,79.348,98.868,6.644,23.998,30.642,0.5653376674099244,1050.588,0.0001050588,51.548,0.0,0.0,0.3472624572425128,6438,27675,34113,15321,525294,1.792,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99132,0.9773058093384432,0,39,449,1,1,0,4,0,6,0,0,91.056,181,466
570000,2026-01-19T18:00:25.352369,50348,6552,34741,15606,26260,0.5656453241321405,0.0534598,0.34725357988571043,13.104,56.378,69.482,19.89,80.806,100.696,6.784,24.428,31.212,0.5656453241321405,1069.196,0.0001069196,52.52,0.0,0.0,0.34725357988571043,6552,28189,34741,15606,534598,1.82,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9946,0.9772270982750706,0,37,454,0,0,0,5,0,4,0,0,24.908,113,371
580000,2026-01-19T18:00:39.464094,51242,6669,35347,15894,26739,0.5667006969083088,0.0544007,0.3476485265057996,13.338,57.356,70.694,20.212,82.272,102.484,6.874,24.914,31.788,0.5667006969083088,1088.014,0.0001088014,53.478,0.0,0.0,0.3476485265057996,6669,28678,35347,15894,544007,1.914,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99188,0.9775567141785446,0,39,446,0,4,0,6,0,5,0,0,96.664,179,465
590000,2026-01-19T18:00:52.789975,52117,6788,35951,16165,27189,0.5674245342552333,0.0553401,0.34774818271097574,13.576,58.326,71.902,20.554,83.68,104.234,6.976,25.354,32.33,0.5674245342552333,1106.802,0.0001106802,54.378,0.0,0.0,0.34774818271097574,6788,29163,35951,16165,553401,1.706,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99274,0.9784567141785446,0,36,453,0,0,0,8,0,3,0,0,59.524,155,487
600000,2026-01-19T18:01:05.709736,53015,6900,36567,16447,27668,0.5669636725283417,0.0562793,0.3475927503746939,13.8,59.334,73.134,20.898,85.132,106.03,7.096,25.798,32.894,0.5669636725283417,1125.586,0.00011255859999999999,55.336,0.0,0.0,0.3475927503746939,6900,29667,36567,16447,562793,1.98,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9922000000000001,0.9787767141785446,0,13,470,0,5,0,10,0,2,0,0,129.87,153,483
610000,2026-01-19T18:01:18.601790,53920,7017,37185,16734,28138,0.566861986877102,0.0572193,0.34761833956997956,14.034,60.336,74.37,21.272,86.568,107.84,7.236,26.232,33.468,0.566861986877102,1144.386,0.0001144386,56.276,0.0,0.0,0.34761833956997956,7017,30168,37185,16734,572193,1.764,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99226,0.9787367141785446,0,33,446,0,3,0,11,0,7,0,0,103.286,154,488
620000,2026-01-19T18:01:31.605973,54799,7135,37793,17005,28603,0.5668672239206074,0.0581506,0.3475193848684627,14.27,61.316,75.586,21.608,87.99,109.598,7.336,26.674,34.01,0.5668672239206074,1163.012,0.0001163012,57.206,0.0,0.0,0.3475193848684627,7135,30658,37793,17005,581506,1.812,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99068,0.9789208058608059,0,33,456,0,0,0,6,0,5,0,0,38.354,96,464
630000,2026-01-19T18:01:44.499728,55709,7252,38419,17289,29080,0.5666565319804873,0.0590914,0.34752767184026334,14.504,62.334,76.838,21.956,89.462,111.418,7.45,27.128,34.578,0.5666565319804873,1181.828,0.0001181828,58.16,0.0,0.0,0.34752767184026334,7252,31167,38419,17289,590914,1.722,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.98944,0.9790422087132725,0,22,460,0,5,0,9,0,4,0,0,91.82,124,484
640000,2026-01-19T18:01:57.482425,56633,7370,39055,17577,29577,0.568020582943959,0.0600322,0.3478181142447105,14.74,63.37,78.11,22.296,90.97,113.266,7.556,27.598,35.154,0.568020582943959,1200.644,0.0001200644,59.154,0.0,0.0,0.3478181142447105,7370,31685,39055,17577,600322,1.806,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9920800000000001,0.9791562346872985,0,28,456,0,3,0,9,0,4,0,0,120.148,177,421
650000,2026-01-19T18:02:11.721974,57514,7488,39663,17851,30032,0.568489555392,0.0609728,0.3479226938635435,14.976,64.35,79.326,22.638,92.39,115.028,7.662,28.04,35.702,0.568489555392,1219.456,0.0001219456,60.064,0.0,0.0,0.3479226938635435,7488,32175,39663,17851,609728,1.792,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99176,0.9794703879849812,1,27,457,0,1,1,7,0,6,0,0,121.596,175,493
660000,2026-01-19T18:02:25.650091,58435,7609,40295,18139,30517,0.5682466800415616,0.0619081,0.34791968367078824,15.218,65.372,80.59,23.002,93.868,116.87,7.782,28.496,36.278,0.5682466800415616,1238.162,0.0001238162,61.034,0.0,0.0,0.34791968367078824,7609,32686,40295,18139,619081,1.682,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9907999999999999,0.9788508359133127,0,30,458,0,3,0,5,0,4,0,0,88.59,150,425
670000,2026-01-19T18:02:42.189283,59388,7721,40945,18442,31046,0.5683496522805868,0.0628403,0.34792749959647096,15.442,66.448,81.89,23.362,95.414,118.776,7.918,28.966,36.884,0.5683496522805868,1256.806,0.0001256806,62.092,0.0,0.0,0.34792749959647096,7721,33224,40945,18442,628403,1.984,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99118,0.9785712745098039,0,20,467,0,3,0,6,0,4,0,0,94.924,154,364
680000,2026-01-19T18:02:55.603578,60310,7836,41573,18737,31546,0.568715968864281,0.0637792,0.3481005883229872,15.672,67.474,83.146,23.708,96.912,120.62,8.036,29.438,37.474,0.568715968864281,1275.584,0.0001275584,63.092,0.0,0.0,0.3481005883229872,7836,33737,41573,18737,637792,1.814,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99276,0.97871212484994,0,36,453,0,2,0,6,0,3,0,0,34.69,116,452
690000,2026-01-19T18:03:08.546675,61241,7950,42210,19030,32038,0.5685234413835437,0.0647145,0.34807591072613486,15.9,68.52,84.42,24.066,98.416,122.482,8.164,29.896,38.06,0.5685234413835437,1294.29,0.000129429,64.076,0.0,0.0,0.34807591072613486,7950,34260,42210,19030,647145,1.882,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9916799999999999,0.97851212484994,0,22,453,0,7,0,12,0,6,0,0,128.298,165,489
700000,2026-01-19T18:03:21.491007,62171,8064,42847,19323,32558,0.5685876097568155,0.0656448,0.3481241154836682,16.128,69.566,85.694,24.432,99.91,124.342,8.302,30.344,38.646,0.5685876097568155,1312.896,0.0001312896,65.116,0.0,0.0,0.3481241154836682,8064,34783,42847,19323,656448,1.718,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99076,0.9786721248499399,0,26,466,0,0,0,5,0,3,0,0,45.488,164,388
710000,2026-01-19T18:03:34.651656,63018,8180,43419,19598,33001,0.5700493212575762,0.0665896,0.3485416871365692,16.36,70.478,86.838,24.74,101.296,126.036,8.38,30.816,39.196,0.5700493212575762,1331.792,0.0001331792,66.002,0.0,0.0,0.3485416871365692,8180,35239,43419,19598,665896,1.868,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99126,0.97983212484994,0,19,468,0,3,0,6,0,4,0,0,80.13,177,305
720000,2026-01-19T18:03:47.713115,63915,8292,44034,19880,33487,0.5702243374369622,0.0675279,0.3486271548236906,16.584,71.484,88.068,25.074,102.756,127.83,8.488,31.272,39.76,0.5702243374369622,1350.558,0.0001350558,66.974,0.0,0.0,0.3486271548236906,8292,35742,44034,19880,675279,1.866,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9921,0.9793342561372375,0,22,462,0,5,0,7,0,4,0,0,95.698,169,485
730000,2026-01-19T18:04:05.651116,64815,8408,44658,20156,33959,0.5694342247416246,0.0684571,0.34846058649503486,16.816,72.5,89.316,25.426,104.204,129.63,8.608,31.704,40.312,0.5694342247416246,1369.142,0.0001369142,67.918,0.0,0.0,0.34846058649503486,8408,36250,44658,20156,684571,1.782,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99098,0.9795583386030469,0,24,462,0,3,0,7,0,4,0,0,77.3,120,438
740000,2026-01-19T18:04:27.103105,65735,8528,45285,20449,34452,0.5700264989079987,0.0693963,0.34863989081715036,17.056,73.514,90.57,25.778,105.692,131.47,8.72,32.178,40.898,0.5700264989079987,1387.926,0.00013879259999999998,68.904,0.0,0.0,0.34863989081715036,8528,36757,45285,20449,693963,1.808,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99338,0.9793802947845804,0,42,446,0,1,0,7,0,4,0,0,39.16,137,170
750000,2026-01-19T18:04:44.030555,66678,8644,45937,20740,34956,0.5695207365119553,0.0703283,0.3484936449629036,17.288,74.586,91.874,26.152,107.204,133.356,8.862,32.618,41.48,0.5695207365119553,1406.566,0.0001406566,69.912,0.0,0.0,0.3484936449629036,8644,37293,45937,20740,703283,1.816,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.98976,0.979025850340136,0,25,463,0,0,0,7,0,5,0,0,64.076,146,445
760000,2026-01-19T18:04:59.286191,67618,8758,46577,21040,35463,0.5688383155636602,0.0712547,0.3482911386879647,17.516,75.638,93.154,26.522,108.714,135.236,9.006,33.074,42.08,0.5688383155636602,1425.094,0.0001425094,70.926,0.0,0.0,0.3482911386879647,8758,37819,46577,21040,712547,1.798,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99286,0.9788713908313909,0,19,464,0,4,0,8,0,5,0,0,128.818,179,399
770000,2026-01-19T18:05:15.562470,68504,8870,47189,21315,35932,0.5687579235028503,0.0721938,0.3482958916467565,17.74,76.638,94.378,26.862,110.146,137.008,9.122,33.508,42.63,0.5687579235028503,1443.876,0.0001443876,71.864,0.0,0.0,0.3482958916467565,8870,38319,47189,21315,721938,1.884,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99144,0.9790980487804878,0,24,453,0,5,1,10,0,7,0,0,140.106,175,492
780000,2026-01-19T18:05:32.218291,69404,8984,47802,21601,36433,0.5689596057462597,0.0731266,0.34842111518652935,17.968,77.636,95.604,27.196,111.612,138.808,9.226,33.976,43.202,0.5689596057462597,1462.532,0.0001462532,72.866,0.0,0.0,0.34842111518652935,8984,38818,47802,21601,731266,1.81,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9930800000000001,0.9792580487804878,0,19,470,0,1,0,5,0,5,0,0,45.412,125,262
790000,2026-01-19T18:05:46.163849,70255,9102,48395,21859,36854,0.5692109479202,0.0740705,0.3483887730027131,18.204,78.586,96.79,27.536,112.974,140.51,9.33,34.388,43.718,0.5692109479202,1481.41,0.000148141,73.708,0.0,0.0,0.3483887730027131,9102,39293,48395,21859,740705,1.828,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9926200000000001,0.9799009523809524,1,32,451,0,3,0,7,0,6,0,0,108.984,169,493
800000,2026-01-19T18:06:01.564231,71133,9224,48998,22134,37317,0.5693202349777732,0.075011,0.34845863415941963,18.448,79.548,97.996,27.862,114.404,142.266,9.414,34.854,44.268,0.5693202349777732,1500.22,0.00015002199999999998,74.634,0.0,0.0,0.34845863415941963,9224,39774,48998,22134,750110,1.686,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99242,0.9802037209302326,0,27,464,0,2,0,3,0,4,0,0,43.51,119,314
810000,2026-01-19T18:06:15.546887,72066,9334,49630,22435,37835,0.5695628678096764,0.0759427,0.348587409340809,18.668,80.592,99.26,28.222,115.91,144.132,9.552,35.318,44.87,0.5695628678096764,1518.854,0.00015188540000000001,75.67,0.0,0.0,0.348587409340809,9334,40296,49630,22435,759427,1.766,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99318,0.9792637209302326,0,14,475,0,0,0,7,0,4,0,0,49.848,124,332
820000,2026-01-19T18:06:29.341948,72985,9445,50257,22728,38337,0.5698892793413489,0.0768811,0.3486921169449822,18.89,81.624,100.514,28.554,117.416,145.97,9.664,35.792,45.456,0.5698892793413489,1537.622,0.00015376219999999998,76.674,0.0,0.0,0.3486921169449822,9445,40812,50257,22728,768811,1.76,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.98914,0.9794837209302325,0,25,457,1,4,0,10,0,3,0,0,143.274,181,484
830000,2026-01-19T18:06:43.136700,73895,9565,50886,23008,38810,0.5700774895126165,0.0778175,0.3487135397511388,19.13,82.642,101.772,28.904,118.886,147.79,9.774,36.242,46.016,0.5700774895126165,1556.35,0.000155635,77.62,0.0,0.0,0.3487135397511388,9565,41321,50886,23008,778175,1.794,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99052,0.9793437209302325,0,17,464,0,5,0,9,0,5,0,0,144.158,176,479
840000,2026-01-19T18:06:58.282608,74793,9682,51502,23290,39289,0.5698167028526252,0.0787538,0.3486406303568166,19.364,83.64,103.004,29.248,120.338,149.586,9.884,36.696,46.58,0.5698167028526252,1575.076,0.0001575076,78.578,0.0,0.0,0.3486406303568166,9682,41820,51502,23290,787538,1.8,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9913,0.9798488888888889,0,39,448,0,1,0,8,0,4,0,0,52.62,119,434
850000,2026-01-19T18:07:14.147307,75689,9794,52120,23568,39764,0.569819999742233,0.0796855,0.3487093041251898,19.588,84.652,104.24,29.604,121.774,151.378,10.014,37.122,47.136,0.569819999742233,1593.71,0.000159371,79.528,0.0,0.0,0.3487093041251898,9794,42326,52120,23568,796855,1.83,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.98884,0.9797288888888889,0,14,471,0,2,0,7,0,6,0,0,73.644,114,447
860000,2026-01-19T18:07:29.024404,76607,9914,52755,23852,40250,0.5689831132192911,0.0806235,0.3484940402398202,19.828,85.682,105.51,29.956,123.258,153.214,10.128,37.576,47.704,0.5689831132192911,1612.47,0.000161247,80.5,0.0,0.0,0.3484940402398202,9914,42841,52755,23852,806235,1.858,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9931599999999999,0.9798688888888888,0,23,466,1,3,0,4,0,3,0,0,81.344,181,441
870000,2026-01-19T18:07:43.194065,77501,10025,53361,24140,40741,0.5695654835164343,0.0815636,0.34870844545211677,20.05,86.672,106.722,30.288,124.714,155.002,10.238,38.042,48.28,0.5695654835164343,1631.272,0.0001631272,81.482,0.0,0.0,0.34870844545211677,10025,43336,53361,24140,815636,1.94,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99184,0.980028888888889,0,27,463,1,2,0,4,0,3,0,0,89.634,181,450
880000,2026-01-19T18:07:57.231354,78406,10129,53972,24433,41235,0.5700199233902049,0.0825028,0.34888682262796195,20.258,87.686,107.944,30.64,126.172,156.812,10.382,38.484,48.866,0.5700199233902049,1650.056,0.0001650056,82.47,0.0,0.0,0.34888682262796195,10129,43843,53972,24433,825028,1.702,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9936,0.9795488888888889,1,39,440,0,2,0,10,0,8,0,0,118.228,178,491
890000,2026-01-19T18:08:11.776117,79276,10241,54566,24709,41708,0.5700925713808728,0.0834443,0.3488978378099925,20.482,88.65,109.132,30.986,127.566,158.552,10.504,38.914,49.418,0.5700925713808728,1668.886,0.0001668886,83.416,0.0,0.0,0.3488978378099925,10241,44325,54566,24709,834443,1.79,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9916,0.980028888888889,0,24,465,0,2,0,5,0,4,0,0,76.888,177,333
900000,2026-01-19T18:08:27.770955,80159,10357,55175,24983,42171,0.5704108283841,0.0843797,0.34897098486520517,20.714,89.636,110.35,31.336,128.982,160.318,10.62,39.346,49.966,0.5704108283841,1687.594,0.00016875940000000002,84.342,0.0,0.0,0.34897098486520517,10357,44818,55175,24983,843797,1.78,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99098,0.9794888888888889,0,24,465,0,1,0,5,0,5,0,0,86.052,154,463
910000,2026-01-19T18:08:43.172656,81046,10470,55785,25261,42643,0.5699841539630942,0.0853209,0.34889912921891375,20.94,90.63,111.57,31.674,130.418,162.092,10.734,39.788,50.522,0.5699841539630942,1706.418,0.00017064180000000002,85.286,0.0,0.0,0.34889912921891375,10470,45315,55785,25261,853209,1.748,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.98638,0.9800688888888889,0,25,463,1,3,0,4,0,4,0,0,96.658,180,372
920000,2026-01-19T18:08:59.449389,81926,10579,56390,25535,43112,0.5696874153479665,0.086259,0.3488300266522848,21.158,91.622,112.78,32.016,131.836,163.852,10.858,40.212,51.07,0.5696874153479665,1725.18,0.000172518,86.224,0.0,0.0,0.3488300266522848,10579,45811,56390,25535,862590,1.698,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99282,0.9798136170212767,0,28,459,0,3,0,5,0,5,0,0,99.868,132,463
930000,2026-01-19T18:09:14.459353,82824,10690,57010,25814,43598,0.5700390250287095,0.0871967,0.3488886551666586,21.38,92.64,114.02,32.354,133.294,165.648,10.974,40.654,51.628,0.5700390250287095,1743.934,0.0001743934,87.196,0.0,0.0,0.3488886551666586,10690,46320,57010,25814,871967,1.744,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.98714,0.9798736170212766,0,13,475,0,1,1,7,0,3,0,0,70.332,175,299
940000,2026-01-19T18:09:29.723320,83718,10809,57618,26099,44066,0.56970321323987,0.0881279,0.3488358447031467,21.618,93.618,115.236,32.708,134.728,167.436,11.088,41.11,52.198,0.56970321323987,1762.558,0.0001762558,88.132,0.0,0.0,0.3488358447031467,10809,46809,57618,26099,881279,1.666,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99234,0.9794979591836734,1,37,447,0,4,0,5,0,6,0,0,78.542,161,493
950000,2026-01-19T18:09:44.627628,84610,10925,58234,26375,44540,0.5688829881927431,0.0890675,0.34864415254146625,21.85,94.618,116.468,33.056,136.164,169.22,11.206,41.544,52.75,0.5688829881927431,1781.35,0.000178135,89.08,0.0,0.0,0.34864415254146625,10925,47309,58234,26375,890675,1.716,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9914,0.9797179591836734,2,34,453,0,3,0,3,0,5,0,0,113.268,172,399
960000,2026-01-19T18:09:59.668874,85540,11037,58873,26666,45041,0.5686992885301901,0.0899981,0.348585925590506,22.074,95.672,117.746,33.42,137.66,171.08,11.344,41.988,53.332,0.5686992885301901,1799.962,0.0001799962,90.082,0.0,0.0,0.348585925590506,11037,47836,58873,26666,899981,1.846,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99346,0.9796379591836735,0,38,449,0,1,0,6,0,6,0,0,78.766,126,472
