tick,timestamp,channel_total_generated_packets,channel_total_data_packet_sent,channel_total_sent_packets,channel_total_loss_packets,channel_total_timeout_nodes,channel_avg_packet_loss_percentage,channel_total_throughput,channel_avg_recent_packet_loss,nodes_avg_data_packet_sent,nodes_avg_control_packet_sent,nodes_avg_total_packet_sent,nodes_avg_data_packet_generated,nodes_avg_control_packet_generated,nodes_avg_total_packet_generated,nodes_avg_data_packet_loss,nodes_avg_control_packet_loss,nodes_avg_total_packet_loss,nodes_avg_packet_loss_percentage,nodes_avg_success_sent_bits,nodes_avg_throughput_per_node,nodes_avg_timeout_retry,nodes_avg_cw_enters,nodes_avg_cw_increase,nodes_avg_recent_packet_loss_pct,nodes_total_data_packet_sent,nodes_total_control_packet_sent,nodes_total_packet_sent,nodes_total_packet_loss,nodes_total_success_bits,nodes_nodes_in_IDLE,nodes_nodes_in_WAITING_UNTIL_CHANNEL_IS_CLEAR,nodes_nodes_in_SENDING_RTS,nodes_nodes_in_SENDING_CTS,nodes_nodes_in_WAITING_CTS,nodes_nodes_in_SENDING_DATA,nodes_nodes_in_WAITING_DATA,nodes_nodes_in_SENDING_ACK,nodes_nodes_in_WAITING_ACK,nodes_nodes_in_TIMEOUT,nodes_nodes_in_END_BACKOFF_TIMEOUT,nodes_avg_nav_seconds,nodes_max_nav_seconds,nodes_nodes_with_active_nav
96750000,2026-01-18T11:41:23.684994,9160191,976080,6018690,2451641,5307262,0.4321725129297272,0.85810328,0.5,9760.8,50426.1,60186.9,15529.4,76072.51,91601.91,5768.6,18747.81,24516.41,0.4321725129297272,858103.28,0.0085810328,53072.62,118119.44,0.0,0.5,976080,5042610,6018690,2451641,85810328,0,2,75,1,6,0,7,0,4,5,0,119.45,181,88
96760000,2026-01-18T11:41:24.064257,9161165,976181,6019336,2451895,5307826,0.4321700763814388,0.85819098,0.5,9761.81,50431.55,60193.36,15531.06,76080.59,91611.65,5769.24,18749.71,24518.95,0.4321700763814388,858190.98,0.008581909799999999,53078.26,118132.05,0.0,0.5,976181,5043155,6019336,2451895,85819098,0,0,71,0,4,0,9,0,2,14,0,57.59,109,71
96770000,2026-01-18T11:41:24.442194,9162123,976284,6019957,2452143,5308388,0.4321690829943532,0.85827911,0.5,9762.84,50436.73,60199.57,15532.67,76088.56,91621.23,5769.83,18751.6,24521.43,0.4321690829943532,858279.11,0.0085827911,53083.88,118144.46,0.0,0.5,976284,5043673,6019957,2452143,85827911,0,3,72,0,3,0,2,0,3,17,0,46.46,121,68
96780000,2026-01-18T11:41:24.817477,9163052,976383,6020571,2452391,5308919,0.4321698031664812,0.85836855,0.5,9763.83,50441.88,60205.71,15534.16,76096.36,91630.52,5770.33,18753.58,24523.91,0.4321698031664812,858368.55,0.0085836855,53089.19,118156.5,0.0,0.5,976383,5044188,6020571,2452391,85836855,0,1,76,0,4,0,6,0,5,8,0,97.97,176,84
96790000,2026-01-18T11:41:25.195685,9164034,976487,6021205,2452656,5309488,0.43216916409549244,0.85845688,0.5,9764.87,50447.18,60212.05,15535.84,76104.5,91640.34,5770.97,18755.59,24526.56,0.43216916409549244,858456.88,0.0085845688,53094.88,118169.11,0.0,0.5,976487,5044718,6021205,2452656,85845688,0,1,72,0,2,0,7,0,5,13,0,43.79,120,58
96800000,2026-01-18T11:41:25.571958,9165010,976586,6021845,2452917,5310063,0.43217088478310495,0.85854453,0.5,9765.86,50452.59,60218.45,15537.48,76112.62,91650.1,5771.61,18757.56,24529.17,0.43217088478310495,858544.53,0.0085854453,53100.63,118181.89,0.0,0.5,976586,5045259,6021845,2452917,85854453,0,2,76,0,1,0,7,0,6,8,0,49.59,99,78
96810000,2026-01-18T11:41:25.949646,9165982,976689,6022490,2453173,5310620,0.43217044979550734,0.858634,0.5,9766.89,50458.01,60224.9,15539.11,76120.71,91659.82,5772.22,18759.51,24531.73,0.43217044979550734,858634.0,0.00858634,53106.2,118194.31,0.0,0.5,976689,5045801,6022490,2453173,85863400,0,0,74,0,5,0,7,0,3,11,0,102.28,177,86
96820000,2026-01-18T11:41:26.325186,9166912,976790,6023094,2453423,5311163,0.4321718108839172,0.85872298,0.5,9767.9,50463.04,60230.94,15540.74,76128.38,91669.12,5772.83,18761.4,24534.23,0.4321718108839172,858722.98,0.0085872298,53111.63,118206.23,0.0,0.5,976790,5046304,6023094,2453423,85872298,0,2,67,0,0,0,5,0,3,23,0,58.91,148,74
96830000,2026-01-18T11:41:26.702769,9167869,976885,6023715,2453679,5311735,0.43217335854477346,0.85880998,0.5,9768.85,50468.3,60237.15,15542.26,76136.43,91678.69,5773.4,18763.39,24536.79,0.43217335854477346,858809.98,0.0085880998,53117.35,118218.99,0.0,0.5,976885,5046830,6023715,2453679,85880998,0,3,71,0,0,0,6,0,7,13,0,76.03,170,79
96840000,2026-01-18T11:41:27.077950,9168787,976984,6024318,2453924,5312253,0.432171934017279,0.8589004,0.5,9769.84,50473.34,60243.18,15543.89,76143.98,91687.87,5774.04,18765.2,24539.24,0.432171934017279,858900.4,0.008589004,53122.53,118230.67,0.0,0.5,976984,5047334,6024318,2453924,85890040,0,0,76,0,4,0,7,0,6,7,0,77.94,164,69
96850000,2026-01-18T11:41:27.453725,9169687,977075,6024905,2454174,5312784,0.43217180869565774,0.85898936,0.5,9770.75,50478.3,60249.05,15545.43,76151.44,91696.87,5774.67,18767.07,24541.74,0.43217180869565774,858989.36,0.0085898936,53127.84,118242.38,0.0,0.5,977075,5047830,6024905,2454174,85898936,0,1,68,0,4,0,9,0,6,12,0,59.81,112,68
96860000,2026-01-18T11:41:27.830603,9170632,977175,6025535,2454417,5313327,0.4321691264430356,0.85907731,0.5,9771.75,50483.6,60255.35,15547.15,76159.17,91706.32,5775.39,18768.78,24544.17,0.4321691264430356,859077.31,0.008590773099999999,53133.27,118254.31,0.0,0.5,977175,5048360,6025535,2454417,85907731,0,3,62,0,2,0,2,0,5,26,0,21.84,87,39
96870000,2026-01-18T11:41:28.209440,9171561,977273,6026131,2454669,5313862,0.4321714636071116,0.85916637,0.5,9772.73,50488.58,60261.31,15548.73,76166.88,91715.61,5775.99,18770.7,24546.69,0.4321714636071116,859166.37,0.0085916637,53138.62,118266.31,0.0,0.5,977273,5048858,6026131,2454669,85916637,0,0,66,0,4,0,8,0,5,17,0,74.98,143,66
96880000,2026-01-18T11:41:28.584302,9172484,977376,6026739,2454922,5314387,0.43217435968746065,0.85925738,0.5,9773.76,50493.63,60267.39,15550.33,76174.51,91724.84,5776.56,18772.66,24549.22,0.43217435968746065,859257.38,0.0085925738,53143.87,118278.11,0.0,0.5,977376,5049363,6026739,2454922,85925738,0,1,75,0,1,0,8,0,5,10,0,80.83,152,83
96890000,2026-01-18T11:41:28.961762,9173451,977475,6027374,2455176,5314954,0.4321744058451911,0.85934449,0.5,9774.75,50498.99,60273.74,15551.92,76182.59,91734.51,5777.17,18774.59,24551.76,0.4321744058451911,859344.49,0.0085934449,53149.54,118290.65,0.0,0.5,977475,5049899,6027374,2455176,85934449,0,2,70,0,3,0,8,0,6,11,0,97.26,176,82
96900000,2026-01-18T11:41:29.338431,9174411,977573,6028011,2455428,5315516,0.4321741652097117,0.85943308,0.5,9775.73,50504.38,60280.11,15553.57,76190.54,91744.11,5777.83,18776.45,24554.28,0.4321741652097117,859433.08,0.0085943308,53155.16,118303.09,0.0,0.5,977573,5050438,6028011,2455428,85943308,0,1,73,0,3,0,6,0,5,12,0,67.78,143,66
96910000,2026-01-18T11:41:29.717255,9175328,977674,6028617,2455677,5316044,0.43217463096580677,0.85952369,0.5,9776.74,50509.43,60286.17,15555.14,76198.14,91753.28,5778.39,18778.38,24556.77,0.43217463096580677,859523.69,0.008595236899999999,53160.44,118314.85,0.0,0.5,977674,5050943,6028617,2455677,85952369,0,2,72,0,2,0,6,0,4,14,0,95.03,161,73
96920000,2026-01-18T11:41:30.093865,9176271,977771,6029224,2455931,5316595,0.4321756198441042,0.85961094,0.5,9777.71,50514.53,60292.24,15556.74,76205.97,91762.71,5779.02,18780.29,24559.31,0.4321756198441042,859610.94,0.008596109400000001,53165.95,118327.04,0.0,0.5,977771,5051453,6029224,2455931,85961094,0,3,68,0,4,0,7,0,4,14,0,67.65,116,71
96930000,2026-01-18T11:41:30.470970,9177236,977872,6029863,2456183,5317161,0.4321738063011483,0.8596997,0.5,9778.72,50519.91,60298.63,15558.39,76213.97,91772.36,5779.67,18782.16,24561.83,0.4321738063011483,859699.7,0.008596997,53171.61,118339.55,0.0,0.5,977872,5051991,6029863,2456183,85969970,0,2,74,1,1,0,1,0,3,18,0,67.55,180,63
96940000,2026-01-18T11:41:30.848694,9178192,977977,6030507,2456436,5317688,0.4321708581842792,0.85978802,0.5,9779.77,50525.3,60305.07,15560.08,76221.84,91781.92,5780.31,18784.05,24564.36,0.4321708581842792,859788.02,0.0085978802,53176.88,118351.5,0.0,0.5,977977,5052530,6030507,2456436,85978802,0,0,68,0,2,1,9,0,6,14,0,106.51,174,78
96950000,2026-01-18T11:41:31.225153,9179105,978076,6031107,2456685,5318224,0.4321714165655635,0.85987753,0.5,9780.76,50530.31,60311.07,15561.58,76229.47,91791.05,5780.81,18786.04,24566.85,0.4321714165655635,859877.53,0.0085987753,53182.24,118363.5,0.0,0.5,978076,5053031,6031107,2456685,85987753,0,1,75,0,4,0,4,0,2,14,0,71.74,115,76
96960000,2026-01-18T11:41:31.601343,9180044,978182,6031737,2456936,5318752,0.4321702656036008,0.85996757,0.5,9781.82,50535.55,60317.37,15563.17,76237.27,91800.44,5781.34,18788.02,24569.36,0.4321702656036008,859967.57,0.0085996757,53187.52,118375.31,0.0,0.5,978182,5053555,6031737,2456936,85996757,0,2,72,0,2,0,6,0,4,14,0,48.31,149,44
96970000,2026-01-18T11:41:31.977376,9180960,978283,6032340,2457188,5319278,0.43217223957389356,0.86005713,0.5,9782.83,50540.57,60323.4,15564.76,76244.84,91809.6,5781.92,18789.96,24571.88,0.43217223957389356,860057.13,0.0086005713,53192.78,118387.01,0.0,0.5,978283,5054057,6032340,2457188,86005713,0,4,69,0,0,0,6,0,5,16,0,35.44,149,49
96980000,2026-01-18T11:41:32.354920,9181910,978383,6032962,2457440,5319820,0.4321726593793221,0.86014507,0.5,9783.83,50545.79,60329.62,15566.39,76252.71,91819.1,5782.55,18791.85,24574.4,0.4321726593793221,860145.07,0.008601450699999999,53198.2,118399.18,0.0,0.5,978383,5054579,6032962,2457440,86014507,0,3,70,0,4,0,10,0,6,7,0,59.0,160,67
96990000,2026-01-18T11:41:32.731420,9182851,978488,6033590,2457693,5320366,0.432170750652527,0.86023541,0.5,9784.88,50551.02,60335.9,15567.96,76260.55,91828.51,5783.07,18793.86,24576.93,0.432170750652527,860235.41,0.008602354100000001,53203.66,118411.35,0.0,0.5,978488,5055102,6033590,2457693,86023541,0,1,78,0,1,0,3,0,4,13,0,80.8,142,84
97000000,2026-01-18T11:41:33.106329,9183758,978591,6034182,2457940,5320880,0.4321718573467559,0.86032598,0.5,9785.91,50555.91,60341.82,15569.43,76268.15,91837.58,5783.52,18795.88,24579.4,0.4321718573467559,860325.98,0.0086032598,53208.8,118422.88,0.0,0.5,978591,5055591,6034182,2457940,86032598,0,1,80,0,6,0,4,0,4,5,0,97.59,178,78
97010000,2026-01-18T11:41:33.488292,9184687,978695,6034799,2458186,5321403,0.43216844884065736,0.86041458,0.5,9786.95,50561.04,60347.99,15571.1,76275.77,91846.87,5784.14,18797.72,24581.86,0.43216844884065736,860414.58,0.0086041458,53214.03,118434.62,0.0,0.5,978695,5056104,6034799,2458186,86041458,0,1,78,0,0,0,3,0,3,15,0,11.1,71,31
97020000,2026-01-18T11:41:33.870473,9185649,978797,6035438,2458450,5321953,0.43216939554484674,0.8605053,0.5,9787.97,50566.41,60354.38,15572.76,76283.73,91856.49,5784.78,18799.72,24584.5,0.43216939554484674,860505.3,0.008605053,53219.53,118446.95,0.0,0.5,978797,5056641,6035438,2458450,86050530,1,1,75,0,1,0,5,0,3,14,0,32.06,136,79
97030000,2026-01-18T11:41:34.247516,9186586,978898,6036051,2458698,5322492,0.43217027161808347,0.86059492,0.5,9788.98,50571.53,60360.51,15574.31,76291.55,91865.86,5785.33,18801.65,24586.98,0.43217027161808347,860594.92,0.0086059492,53224.92,118458.87,0.0,0.5,978898,5057153,6036051,2458698,86059492,0,1,69,0,2,0,4,0,4,20,0,59.45,126,59
97040000,2026-01-18T11:41:34.624683,9187546,978996,6036679,2458960,5323046,0.43217257502753326,0.86068385,0.5,9789.96,50576.83,60366.79,15575.95,76299.51,91875.46,5785.98,18803.62,24589.6,0.43217257502753326,860683.85,0.0086068385,53230.46,118471.31,0.0,0.5,978996,5057683,6036679,2458960,86068385,0,1,66,0,6,0,11,0,2,14,0,94.74,164,74
97050000,2026-01-18T11:41:35.002364,9188483,979106,6037301,2459206,5323567,0.4321731294389399,0.8607739,0.5,9791.06,50581.95,60373.01,15577.51,76307.32,91884.83,5786.44,18805.62,24592.06,0.4321731294389399,860773.9,0.008607739,53235.67,118483.21,0.0,0.5,979106,5058195,6037301,2459206,86077390,0,0,73,0,4,0,9,0,6,8,0,100.26,158,81
97060000,2026-01-18T11:41:35.377715,9189391,979207,6037889,2459453,5324103,0.4321739909317783,0.86086272,0.5,9792.07,50586.82,60378.89,15578.96,76314.95,91893.91,5786.89,18807.64,24594.53,0.4321739909317783,860862.72,0.0086086272,53241.03,118495.04,0.0,0.5,979207,5058682,6037889,2459453,86086272,0,1,72,0,5,0,6,0,3,13,0,106.92,178,71
97070000,2026-01-18T11:41:35.754825,9190337,979310,6038517,2459700,5324648,0.4321729918969395,0.86095168,0.5,9793.1,50592.07,60385.17,15580.57,76322.8,91903.37,5787.47,18809.53,24597.0,0.4321729918969395,860951.68,0.0086095168,53246.48,118507.21,0.0,0.5,979310,5059207,6038517,2459700,86095168,0,1,76,0,3,0,3,0,2,15,0,37.17,178,78
97080000,2026-01-18T11:41:36.132823,9191314,979411,6039159,2459959,5325222,0.43217130933722414,0.86103754,0.5,9794.11,50597.48,60391.59,15582.17,76330.97,91913.14,5788.05,18811.54,24599.59,0.43217130933722414,861037.54,0.0086103754,53252.22,118519.99,0.0,0.5,979411,5059748,6039159,2459959,86103754,0,1,73,0,2,0,7,0,2,15,0,73.95,124,80
97090000,2026-01-18T11:41:36.510136,9192285,979509,6039797,2460211,5325791,0.43216840703370357,0.86112486,0.5,9795.09,50602.88,60397.97,15583.79,76339.06,91922.85,5788.69,18813.42,24602.11,0.43216840703370357,861124.86,0.0086112486,53257.91,118532.68,0.0,0.5,979509,5060288,6039797,2460211,86112486,0,3,70,0,4,0,7,0,5,11,0,88.53,144,85
97100000,2026-01-18T11:41:36.887356,9193256,979615,6040440,2460463,5326346,0.432167483125119,0.86121328,0.5,9796.15,50608.25,60404.4,15585.53,76347.03,91932.56,5789.37,18815.26,24604.63,0.432167483125119,861213.28,0.0086121328,53263.46,118545.03,0.0,0.5,979615,5060825,6040440,2460463,86121328,0,1,73,0,0,0,4,0,4,18,0,29.2,117,44
97110000,2026-01-18T11:41:37.264382,9194214,979711,6041063,2460713,5326905,0.43216636770386363,0.86130134,0.5,9797.11,50613.52,60410.63,15587.25,76354.89,91942.14,5790.13,18817.0,24607.13,0.43216636770386363,861301.34,0.008613013400000001,53269.05,118557.46,0.0,0.5,979711,5061352,6041063,2460713,86130134,0,2,80,0,1,0,3,0,5,9,0,70.07,169,72
97120000,2026-01-18T11:41:37.642234,9195149,979812,6041666,2460967,5327449,0.43216835350635235,0.86139036,0.5,9798.12,50618.54,60416.66,15588.81,76362.68,91951.49,5790.68,18818.99,24609.67,0.43216835350635235,861390.36,0.0086139036,53274.49,118569.45,0.0,0.5,979812,5061854,6041666,2460967,86139036,0,1,70,0,4,0,5,0,3,17,0,80.92,163,76
97130000,2026-01-18T11:41:38.019280,9196109,979913,6042289,2461226,5328023,0.43217079052004914,0.86147737,0.5,9799.13,50623.76,60422.89,15590.33,76370.76,91961.09,5791.19,18821.07,24612.26,0.43217079052004914,861477.37,0.0086147737,53280.23,118582.2,0.0,0.5,979913,5062376,6042289,2461226,86147737,0,1,76,0,1,0,5,0,3,14,0,47.26,127,71
97140000,2026-01-18T11:41:38.394031,9197022,980016,6042886,2461473,5328549,0.4321705176315573,0.86156688,0.5,9800.16,50628.7,60428.86,15591.83,76378.39,91970.22,5791.67,18823.06,24614.73,0.4321705176315573,861566.88,0.0086156688,53285.49,118593.87,0.0,0.5,980016,5062870,6042886,2461473,86156688,0,2,70,1,3,0,3,0,3,18,0,68.26,181,58
97150000,2026-01-18T11:41:38.773538,9198020,980119,6043550,2461737,5329118,0.43216905158558405,0.86165543,0.5,9801.19,50634.31,60435.5,15593.64,76386.56,91980.2,5792.45,18824.92,24617.37,0.43216905158558405,861655.43,0.0086165543,53291.18,118606.63,0.0,0.5,980119,5063431,6043550,2461737,86165543,0,2,72,0,4,0,7,0,2,13,0,60.66,121,68
97160000,2026-01-18T11:41:39.149539,9198958,980214,6044160,2461992,5329678,0.43217125118347277,0.8617443,0.5,9802.14,50639.46,60441.6,15595.25,76394.33,91989.58,5793.11,18826.81,24619.92,0.43217125118347277,861744.3,0.008617443,53296.78,118618.85,0.0,0.5,980214,5063946,6044160,2461992,86174430,0,0,78,0,3,0,3,0,2,14,0,57.96,179,45
97170000,2026-01-18T11:41:39.525910,9199919,980313,6044779,2462265,5330238,0.43217539537387123,0.86183273,0.5,9803.13,50644.66,60447.79,15596.91,76402.28,91999.19,5793.78,18828.87,24622.65,0.43217539537387123,861832.73,0.0086183273,53302.38,118631.32,0.0,0.5,980313,5064466,6044779,2462265,86183273,0,1,72,0,10,0,8,0,3,6,0,131.44,180,81
97180000,2026-01-18T11:41:39.902096,9200830,980409,6045377,2462507,5330784,0.4321746322854086,0.86191962,0.5,9804.09,50649.68,60453.77,15598.44,76409.86,92008.3,5794.34,18830.73,24625.07,0.4321746322854086,861919.62,0.0086191962,53307.84,118643.33,0.0,0.5,980409,5064968,6045377,2462507,86191962,0,1,74,0,2,0,4,0,1,18,0,33.86,116,35
97190000,2026-01-18T11:41:40.278676,9201773,980507,6045977,2462763,5331330,0.4321762295239624,0.86200813,0.5,9805.07,50654.7,60459.77,15600.03,76417.7,92017.73,5794.95,18832.68,24627.63,0.4321762295239624,862008.13,0.0086200813,53313.3,118655.45,0.0,0.5,980507,5065470,6045977,2462763,86200813,0,2,71,0,3,0,7,0,5,12,0,72.48,126,74
97200000,2026-01-18T11:41:40.655420,9202735,980609,6046605,2463017,5331899,0.4321755627563114,0.86209642,0.5,9806.09,50659.96,60466.05,15601.52,76425.83,92027.35,5795.42,18834.75,24630.17,0.4321755627563114,862096.42,0.0086209642,53318.99,118668.12,0.0,0.5,980609,5065996,6046605,2463017,86209642,0,2,74,0,5,0,5,0,4,10,0,66.95,133,79
97210000,2026-01-18T11:41:41.033879,9203693,980712,6047227,2463287,5332454,0.43217800955832514,0.86218709,0.5,9807.12,50665.15,60472.27,15603.12,76433.81,92036.93,5796.0,18836.87,24632.87,0.43217800955832514,862187.09,0.0086218709,53324.54,118680.42,0.0,0.5,980712,5066515,6047227,2463287,86218709,0,2,72,0,5,0,8,0,5,8,0,78.25,173,75
97220000,2026-01-18T11:41:41.411999,9204664,980814,6047867,2463537,5333028,0.43217735865435336,0.86227483,0.5,9808.14,50670.53,60478.67,15604.74,76441.9,92046.64,5796.6,18838.77,24635.37,0.43217735865435336,862274.83,0.0086227483,53330.28,118693.16,0.0,0.5,980814,5067053,6047867,2463537,86227483,1,0,75,0,4,0,4,0,2,14,0,74.4,176,69
97230000,2026-01-18T11:41:41.790299,9205623,980922,6048512,2463785,5333563,0.43217309506897533,0.86236335,0.5,9809.22,50675.9,60485.12,15606.39,76449.84,92056.23,5797.16,18840.69,24637.85,0.43217309506897533,862363.35,0.0086236335,53335.63,118705.29,0.0,0.5,980922,5067590,6048512,2463785,86236335,0,0,78,0,3,0,6,0,3,10,0,52.25,104,59
97240000,2026-01-18T11:41:42.167417,9206566,981021,6049135,2464031,5334112,0.4321727234789958,0.86245093,0.5,9810.21,50681.14,60491.35,15607.98,76457.68,92065.66,5797.76,18842.55,24640.31,0.4321727234789958,862450.93,0.0086245093,53341.12,118717.53,0.0,0.5,981021,5068114,6049135,2464031,86245093,0,3,74,0,2,0,7,0,3,11,0,39.48,117,58
97250000,2026-01-18T11:41:42.545071,9207535,981126,6049767,2464290,5334662,0.43217129811086813,0.86254009,0.5,9811.26,50686.41,60497.67,15609.66,76465.69,92075.35,5798.4,18844.5,24642.9,0.43217129811086813,862540.09,0.0086254009,53346.62,118729.77,0.0,0.5,981126,5068641,6049767,2464290,86254009,0,1,68,0,6,0,6,0,4,15,0,113.45,178,73
97260000,2026-01-18T11:41:42.920895,9208455,981226,6050365,2464530,5335204,0.4321722609742988,0.86262815,0.5,9812.26,50691.39,60503.65,15611.19,76473.36,92084.55,5798.93,18846.37,24645.3,0.4321722609742988,862628.15,0.008626281500000001,53352.04,118741.72,0.0,0.5,981226,5069139,6050365,2464530,86262815,0,0,74,1,1,0,1,0,3,20,0,38.56,180,57
97270000,2026-01-18T11:41:43.298578,9209394,981326,6050992,2464778,5335747,0.4321719167634299,0.86271719,0.5,9813.26,50696.66,60509.92,15612.71,76481.23,92093.94,5799.44,18848.34,24647.78,0.4321719167634299,862717.19,0.008627171900000001,53357.47,118753.87,0.0,0.5,981326,5069666,6050992,2464778,86271719,0,1,71,0,0,0,4,0,3,21,0,25.86,147,54
97280000,2026-01-18T11:41:43.674473,9210340,981425,6051610,2465034,5336291,0.4321718202446065,0.86280627,0.5,9814.25,50701.85,60516.1,15614.32,76489.08,92103.4,5800.06,18850.28,24650.34,0.4321718202446065,862806.27,0.0086280627,53362.91,118765.97,0.0,0.5,981425,5070185,6051610,2465034,86280627,0,1,71,0,3,0,6,0,4,15,0,71.18,149,64
