tick,timestamp,channel_total_generated_packets,channel_total_data_packet_sent,channel_total_sent_packets,channel_total_loss_packets,channel_total_timeout_nodes,channel_avg_packet_loss_percentage,channel_total_throughput,channel_avg_recent_packet_loss,nodes_avg_data_packet_sent,nodes_avg_control_packet_sent,nodes_avg_total_packet_sent,nodes_avg_data_packet_generated,nodes_avg_control_packet_generated,nodes_avg_total_packet_generated,nodes_avg_data_packet_loss,nodes_avg_control_packet_loss,nodes_avg_total_packet_loss,nodes_avg_packet_loss_percentage,nodes_avg_success_sent_bits,nodes_avg_throughput_per_node,nodes_avg_timeout_retry,nodes_avg_cw_enters,nodes_avg_cw_increase,nodes_avg_recent_packet_loss_pct,nodes_total_data_packet_sent,nodes_total_control_packet_sent,nodes_total_packet_sent,nodes_total_packet_loss,nodes_total_success_bits,nodes_avg_epsilon,nodes_min_epsilon,nodes_max_epsilon,nodes_nodes_in_IDLE,nodes_nodes_in_WAITING_UNTIL_CHANNEL_IS_CLEAR,nodes_nodes_in_SENDING_RTS,nodes_nodes_in_SENDING_CTS,nodes_nodes_in_WAITING_CTS,nodes_nodes_in_SENDING_DATA,nodes_nodes_in_WAITING_DATA,nodes_nodes_in_SENDING_ACK,nodes_nodes_in_WAITING_ACK,nodes_nodes_in_TIMEOUT,nodes_nodes_in_END_BACKOFF_TIMEOUT,nodes_avg_nav_seconds,nodes_max_nav_seconds,nodes_nodes_with_active_nav
13410000,2026-01-16T11:53:02.148615,1103964,147099,813750,290213,531610,0.3950944273317753,0.1246202,0.2895498416568652,1470.99,6666.51,8137.5,2169.5,8870.14,11039.64,698.5,2203.63,2902.13,0.3950944273317753,124620.2,0.001246202,5316.1,0.0,0.0,0.2895498416568652,147099,666651,813750,290213,12462020,0.03,0.03,0.03,0,4,87,0,1,0,5,0,3,0,0,48.06,112,56
13420000,2026-01-16T11:53:02.720616,1104788,147222,814362,290426,531982,0.3950974093004973,0.12471459,0.2895836142019167,1472.22,6671.4,8143.62,2171.1,8876.78,11047.88,698.88,2205.38,2904.26,0.3950974093004973,124714.59,0.0012471459,5319.82,0.0,0.0,0.2895836142019167,147222,667140,814362,290426,12471459,0.03,0.03,0.03,0,3,87,0,1,1,4,0,4,0,0,99.26,175,80
13430000,2026-01-16T11:53:03.276417,1105583,147330,814949,290633,532352,0.39507432856610225,0.12480735,0.28960345399416665,1473.3,6676.19,8149.49,2172.73,8883.1,11055.83,699.42,2206.91,2906.33,0.39507432856610225,124807.35,0.0012480734999999999,5323.52,0.0,0.0,0.28960345399416665,147330,667619,814949,290633,12480735,0.03,0.03,0.03,0,12,77,0,3,0,4,0,4,0,0,73.31,161,86
13440000,2026-01-16T11:53:03.895329,1106367,147439,815531,290836,532723,0.3950494177463746,0.12490108,0.28962616462878743,1474.39,6680.92,8155.31,2174.24,8889.43,11063.67,699.85,2208.51,2908.36,0.3950494177463746,124901.08,0.0012490107999999999,5327.23,0.0,0.0,0.28962616462878743,147439,668092,815531,290836,12490108,0.03,0.03,0.03,0,5,86,0,1,0,3,1,4,0,0,90.44,130,79
13450000,2026-01-16T11:53:04.504641,1107153,147547,816117,291035,533086,0.39501309285149877,0.1249953,0.289638198155541,1475.47,6685.7,8161.17,2175.82,8895.71,11071.53,700.34,2210.01,2910.35,0.39501309285149877,124995.3,0.001249953,5330.86,0.0,0.0,0.289638198155541,147547,668570,816117,291035,12499530,0.03,0.03,0.03,0,11,82,0,0,0,4,0,3,0,0,43.79,104,72
13460000,2026-01-16T11:53:05.063851,1107929,147654,816691,291237,533453,0.39501408120405723,0.12508958,0.28966807534300226,1476.54,6690.37,8166.91,2177.26,8902.03,11079.29,700.71,2211.66,2912.37,0.39501408120405723,125089.58,0.0012508958,5334.53,0.0,0.0,0.28966807534300226,147654,669037,816691,291237,12508958,0.03,0.03,0.03,0,4,84,0,1,0,7,0,4,0,0,55.16,157,63
13470000,2026-01-16T11:53:05.618159,1108749,147762,817300,291448,533846,0.3950008560187669,0.12518284,0.2896956896767242,1477.62,6695.38,8173.0,2178.92,8908.57,11087.49,701.29,2213.19,2914.48,0.3950008560187669,125182.84,0.0012518283999999999,5338.46,0.0,0.0,0.2896956896767242,147762,669538,817300,291448,12518284,0.03,0.03,0.03,0,15,75,0,0,0,6,0,4,0,0,53.35,121,63
13480000,2026-01-16T11:53:06.244113,1109583,147875,817916,291666,534237,0.3949914175104245,0.12527717,0.28972449813690754,1478.75,6700.41,8179.16,2180.59,8915.24,11095.83,701.83,2214.83,2916.66,0.3949914175104245,125277.17,0.0012527717,5342.37,0.0,0.0,0.28972449813690754,147875,670041,817916,291666,12527717,0.03,0.03,0.03,0,15,75,0,1,0,4,0,5,0,0,71.48,155,86
13490000,2026-01-16T11:53:06.995444,1110385,147987,818508,291876,534604,0.39497578751573625,0.12537037,0.28975067019433753,1479.87,6705.21,8185.08,2182.2,8921.65,11103.85,702.33,2216.43,2918.76,0.39497578751573625,125370.37,0.0012537037000000001,5346.04,0.0,0.0,0.28975067019433753,147987,670521,818508,291876,12537037,0.03,0.03,0.03,0,3,82,0,3,0,8,0,4,0,0,104.56,171,80
13500000,2026-01-16T11:53:07.608216,1111225,148103,819140,292084,534990,0.39494634702601245,0.12546207,0.289769099633844,1481.03,6710.37,8191.4,2183.89,8928.36,11112.25,702.85,2217.99,2920.84,0.39494634702601245,125462.07,0.0012546207000000001,5349.9,0.0,0.0,0.289769099633844,148103,671037,819140,292084,12546207,0.03,0.03,0.03,0,4,84,0,5,0,5,0,2,0,0,82.66,173,90
13510000,2026-01-16T11:53:08.231657,1112043,148221,819746,292296,535356,0.3949259094136844,0.12555615,0.2897927890391965,1482.21,6715.25,8197.46,2185.64,8934.79,11120.43,703.42,2219.54,2922.96,0.3949259094136844,125556.15,0.0012555615,5353.56,0.0,0.0,0.2897927890391965,148221,671525,819746,292296,12555615,0.03,0.03,0.03,0,13,76,0,1,0,5,0,5,0,0,77.14,159,89
13520000,2026-01-16T11:53:08.807735,1112830,148330,820329,292500,535725,0.3949345470036766,0.12564816,0.2898255443020155,1483.3,6719.99,8203.29,2187.2,8941.1,11128.3,703.89,2221.11,2925.0,0.3949345470036766,125648.16,0.0012564816,5357.25,0.0,0.0,0.2898255443020155,148330,671999,820329,292500,12564816,0.03,0.03,0.03,0,4,85,0,2,0,5,0,4,0,0,56.68,120,60
13530000,2026-01-16T11:53:09.383086,1113656,148435,820937,292718,536124,0.3949278735379623,0.12573919,0.28985056944114,1484.35,6725.02,8209.37,2188.88,8947.68,11136.56,704.52,2222.66,2927.18,0.3949278735379623,125739.19,0.0012573919,5361.24,0.0,0.0,0.28985056944114,148435,672502,820937,292718,12573919,0.03,0.03,0.03,0,3,78,0,4,0,10,0,5,0,0,72.45,107,93
13540000,2026-01-16T11:53:10.054442,1114496,148549,821553,292942,536535,0.3949665442763331,0.12583279,0.28989347396408577,1485.49,6730.04,8215.53,2190.41,8954.55,11144.96,704.91,2224.51,2929.42,0.3949665442763331,125832.79,0.0012583279,5365.35,0.0,0.0,0.28989347396408577,148549,673004,821553,292942,12583279,0.03,0.03,0.03,0,6,77,0,3,0,9,0,5,0,0,110.64,161,83
13550000,2026-01-16T11:53:10.683209,1115309,148658,822154,293154,536926,0.3949422183148703,0.12592572,0.2899137265367882,1486.58,6734.96,8221.54,2192.06,8961.03,11153.09,705.47,2226.07,2931.54,0.3949422183148703,125925.72,0.0012592571999999998,5369.26,0.0,0.0,0.2899137265367882,148658,673496,822154,293154,12592572,0.03,0.03,0.03,0,7,84,0,0,0,5,0,4,0,0,54.17,172,56
13560000,2026-01-16T11:53:11.262415,1116116,148772,822755,293360,537292,0.3949333407631378,0.12601957,0.28994046227084147,1487.72,6739.83,8227.55,2193.73,8967.43,11161.16,706.0,2227.6,2933.6,0.3949333407631378,126019.57,0.0012601957,5372.92,0.0,0.0,0.28994046227084147,148772,673983,822755,293360,12601957,0.03,0.03,0.03,0,13,80,0,0,0,4,0,3,0,0,30.27,80,60
13570000,2026-01-16T11:53:11.853428,1116934,148886,823364,293569,537663,0.39491122614753543,0.12611387,0.2899667172026572,1488.86,6744.78,8233.64,2195.41,8973.93,11169.34,706.55,2229.14,2935.69,0.39491122614753543,126113.87,0.0012611387,5376.63,0.0,0.0,0.2899667172026572,148886,674478,823364,293569,12611387,0.03,0.03,0.03,0,7,82,0,1,0,6,0,4,0,0,117.92,178,92
13580000,2026-01-16T11:53:12.392447,1117720,148997,823945,293774,538026,0.39490588465144555,0.12620635,0.2900009416233846,1489.97,6749.48,8239.45,2197.04,8980.16,11177.2,707.06,2230.68,2937.74,0.39490588465144555,126206.35,0.0012620634999999999,5380.26,0.0,0.0,0.2900009416233846,148997,674948,823945,293774,12620635,0.03,0.03,0.03,0,12,78,0,1,0,6,0,3,0,0,38.53,119,55
13590000,2026-01-16T11:53:12.961460,1118539,149111,824556,293982,538402,0.3948817866795052,0.12629926,0.2900189342290655,1491.11,6754.45,8245.56,2198.66,8986.73,11185.39,707.54,2232.28,2939.82,0.3948817866795052,126299.26,0.0012629925999999999,5384.02,0.0,0.0,0.2900189342290655,149111,675445,824556,293982,12629926,0.03,0.03,0.03,0,15,72,0,4,0,6,0,3,0,0,54.31,100,77
13600000,2026-01-16T11:53:13.612509,1119357,149221,825167,294189,538791,0.3948566851914033,0.12639129,0.2900378288255747,1492.21,6759.46,8251.67,2200.26,8993.31,11193.57,708.04,2233.85,2941.89,0.3948566851914033,126391.29,0.0012639129,5387.91,0.0,0.0,0.2900378288255747,149221,675946,825167,294189,12639129,0.03,0.03,0.03,0,3,88,0,1,0,6,0,2,0,0,29.87,103,38
13610000,2026-01-16T11:53:14.206012,1120183,149333,825783,294399,539181,0.3948352267200149,0.12648432,0.29006034008774756,1493.33,6764.5,8257.83,2201.85,8999.98,11201.83,708.51,2235.48,2943.99,0.3948352267200149,126484.32,0.0012648432000000002,5391.81,0.0,0.0,0.29006034008774756,149333,676450,825783,294399,12648432,0.03,0.03,0.03,0,4,87,0,1,0,5,0,3,0,0,56.2,115,59
13620000,2026-01-16T11:53:14.722697,1120968,149442,826361,294606,539551,0.39481519573509827,0.12657863,0.29007808264381596,1494.42,6769.19,8263.61,2203.41,9006.27,11209.68,708.99,2237.07,2946.06,0.39481519573509827,126578.63,0.0012657863,5395.51,0.0,0.0,0.29007808264381596,149442,676919,826361,294606,12657863,0.03,0.03,0.03,0,11,82,0,1,0,4,0,2,0,0,51.54,176,82
13630000,2026-01-16T11:53:15.266853,1121788,149556,826964,294824,539936,0.394823575814758,0.12667146,0.2901114014249194,1495.56,6774.08,8269.64,2204.91,9012.97,11217.88,709.35,2238.89,2948.24,0.394823575814758,126671.46,0.0012667146000000002,5399.36,0.0,0.0,0.2901114014249194,149556,677408,826964,294824,12667146,0.03,0.03,0.03,0,6,78,1,4,0,7,0,4,0,0,122.61,180,93
13640000,2026-01-16T11:53:15.782490,1122555,149657,827528,295026,540317,0.3948266328871466,0.12676456,0.2901419535277142,1496.57,6778.71,8275.28,2206.43,9019.12,11225.55,709.85,2240.41,2950.26,0.3948266328871466,126764.56,0.0012676456,5403.17,0.0,0.0,0.2901419535277142,149657,677871,827528,295026,12676456,0.03,0.03,0.03,0,14,80,0,0,0,4,0,2,0,0,35.73,122,62
13650000,2026-01-16T11:53:16.319844,1123363,149765,828121,295241,540707,0.39482878716410014,0.12685897,0.2901724243188557,1497.65,6783.56,8281.21,2207.98,9025.65,11233.63,710.32,2242.09,2952.41,0.39482878716410014,126858.97,0.0012685897,5407.07,0.0,0.0,0.2901724243188557,149765,678356,828121,295241,12685897,0.03,0.03,0.03,0,9,84,0,1,0,3,0,3,0,0,39.7,127,58
13660000,2026-01-16T11:53:16.898171,1124171,149875,828723,295447,541074,0.3947993327772805,0.12695273,0.29019415715937497,1498.75,6788.48,8287.23,2209.68,9032.03,11241.71,710.92,2243.55,2954.47,0.3947993327772805,126952.73,0.0012695273000000002,5410.74,0.0,0.0,0.29019415715937497,149875,678848,828723,295447,12695273,0.03,0.03,0.03,0,12,79,0,0,0,4,0,5,0,0,58.82,169,85
13670000,2026-01-16T11:53:17.507121,1124972,149979,829313,295658,541468,0.39479016047647414,0.12704597,0.2902230799151933,1499.79,6793.34,8293.13,2211.2,9038.52,11249.72,711.4,2245.18,2956.58,0.39479016047647414,127045.97,0.0012704597,5414.68,0.0,0.0,0.2902230799151933,149979,679334,829313,295658,12704597,0.03,0.03,0.03,0,7,85,0,0,0,4,0,4,0,0,66.56,161,57
13680000,2026-01-16T11:53:18.159438,1125770,150086,829903,295866,541850,0.39478587850813773,0.12713922,0.29025176675347164,1500.86,6798.17,8299.03,2212.75,9044.95,11257.7,711.89,2246.77,2958.66,0.39478587850813773,127139.22,0.0012713922,5418.5,0.0,0.0,0.29025176675347164,150086,679817,829903,295866,12713922,0.03,0.03,0.03,0,11,82,0,3,0,2,0,2,0,0,91.24,178,89
13690000,2026-01-16T11:53:18.792892,1126592,150197,830505,296087,542241,0.39480036418129927,0.12723244,0.29028856845045015,1501.97,6803.08,8305.05,2214.34,9051.58,11265.92,712.37,2248.5,2960.87,0.39480036418129927,127232.44,0.0012723244,5422.41,0.0,0.0,0.29028856845045015,150197,680308,830505,296087,12723244,0.03,0.03,0.03,0,14,69,1,7,0,6,0,3,0,0,116.55,181,88
13700000,2026-01-16T11:53:19.432974,1127440,150309,831143,296296,542634,0.39477803154162955,0.12732473,0.29031134357744454,1503.09,6808.34,8311.43,2216.12,9058.28,11274.4,713.02,2249.94,2962.96,0.39477803154162955,127324.73,0.0012732473,5426.34,0.0,0.0,0.29031134357744454,150309,680834,831143,296296,12732473,0.03,0.03,0.03,0,7,79,0,0,0,9,0,5,0,0,63.83,155,67
13710000,2026-01-16T11:53:19.967602,1128283,150423,831766,296516,543031,0.394781842263782,0.12741833,0.2903463475100895,1504.23,6813.43,8317.66,2217.83,9065.0,11282.83,713.59,2251.57,2965.16,0.394781842263782,127418.33,0.0012741833,5430.31,0.0,0.0,0.2903463475100895,150423,681343,831766,296516,12741833,0.03,0.03,0.03,0,5,82,0,2,0,6,0,5,0,0,97.69,166,93
13720000,2026-01-16T11:53:20.519485,1129087,150531,832359,296727,543412,0.39476504277901875,0.12751051,0.29037439281529187,1505.31,6818.28,8323.59,2219.47,9071.4,11290.87,714.15,2253.12,2967.27,0.39476504277901875,127510.51,0.0012751051,5434.12,0.0,0.0,0.29037439281529187,150531,681828,832359,296727,12751051,0.03,0.03,0.03,0,12,75,0,4,0,4,0,5,0,0,49.33,116,78
13730000,2026-01-16T11:53:21.082925,1129947,150643,832997,296949,543829,0.39477055648916126,0.1276039,0.2904152657465932,1506.43,6823.54,8329.97,2221.16,9078.31,11299.47,714.72,2254.77,2969.49,0.39477055648916126,127603.9,0.0012760389999999999,5438.29,0.0,0.0,0.2904152657465932,150643,682354,832997,296949,12760390,0.03,0.03,0.03,0,14,75,0,2,0,5,0,4,0,0,68.87,138,93
13740000,2026-01-16T11:53:21.654155,1130748,150750,833594,297153,544217,0.39476945726464563,0.12769581,0.2904497821756397,1507.5,6828.44,8335.94,2222.71,9084.77,11307.48,715.2,2256.33,2971.53,0.39476945726464563,127695.81,0.0012769581,5442.17,0.0,0.0,0.2904497821756397,150750,682844,833594,297153,12769581,0.03,0.03,0.03,0,7,87,0,0,0,3,0,3,0,0,25.5,89,44
13750000,2026-01-16T11:53:22.234209,1131604,150863,834231,297372,544617,0.3947442143003153,0.12778861,0.2904752791831322,1508.63,6833.68,8342.31,2224.41,9091.63,11316.04,715.77,2257.95,2973.72,0.3947442143003153,127788.61,0.0012778861,5446.17,0.0,0.0,0.2904752791831322,150863,683368,834231,297372,12778861,0.03,0.03,0.03,0,10,78,0,3,0,6,0,3,0,0,75.64,162,64
13760000,2026-01-16T11:53:22.855697,1132452,150972,834868,297583,545017,0.3947219248616884,0.12787999,0.29050120918757744,1509.72,6838.96,8348.68,2226.22,9098.3,11324.52,716.49,2259.34,2975.83,0.3947219248616884,127879.99,0.0012787999,5450.17,0.0,0.0,0.29050120918757744,150972,683896,834868,297583,12787999,0.03,0.03,0.03,0,14,77,0,0,0,4,0,5,0,0,26.04,94,49
13770000,2026-01-16T11:53:23.444510,1133292,151084,835485,297806,545418,0.3947148599713543,0.12797314,0.29053894991342427,1510.84,6844.01,8354.85,2227.91,9105.01,11332.92,717.06,2261.0,2978.06,0.3947148599713543,127973.14,0.0012797314000000002,5454.18,0.0,0.0,0.29053894991342427,151084,684401,835485,297806,12797314,0.03,0.03,0.03,0,7,83,0,1,0,6,0,3,0,0,89.95,159,84
13780000,2026-01-16T11:53:24.137666,1134116,151200,836107,298009,545789,0.3946972891177378,0.12806647,0.2905649763335193,1512.0,6849.07,8361.07,2229.55,9111.61,11341.16,717.55,2262.54,2980.09,0.3946972891177378,128066.47,0.0012806647,5457.89,0.0,0.0,0.2905649763335193,151200,684907,836107,298009,12806647,0.03,0.03,0.03,1,5,84,0,3,0,6,0,1,0,0,70.01,128,85
13790000,2026-01-16T11:53:24.699303,1134954,151315,836733,298220,546169,0.3946739427872415,0.12816027,0.2905895124812362,1513.15,6854.18,8367.33,2231.32,9118.22,11349.54,718.16,2264.04,2982.2,0.3946739427872415,128160.27,0.0012816027,5461.69,0.0,0.0,0.2905895124812362,151315,685418,836733,298220,12816027,0.03,0.03,0.03,0,10,81,0,2,0,4,0,3,0,0,91.51,135,85
13800000,2026-01-16T11:53:25.265339,1135788,151424,837355,298432,546568,0.39468410426993517,0.12825287,0.2906314069751377,1514.24,6859.31,8373.55,2232.94,9124.94,11357.88,718.7,2265.62,2984.32,0.39468410426993517,128252.87,0.0012825286999999998,5465.68,0.0,0.0,0.2906314069751377,151424,685931,837355,298432,12825287,0.03,0.03,0.03,0,5,85,0,3,0,4,0,3,0,0,103.41,176,65
13810000,2026-01-16T11:53:25.962870,1136626,151534,837975,298650,546967,0.39465354438972533,0.12834609,0.2906513013800794,1515.34,6864.41,8379.75,2234.66,9131.6,11366.26,719.31,2267.19,2986.5,0.39465354438972533,128346.09,0.0012834609,5469.67,0.0,0.0,0.2906513013800794,151534,686441,837975,298650,12834609,0.03,0.03,0.03,0,12,79,0,0,0,5,0,4,0,0,45.01,121,73
13820000,2026-01-16T11:53:26.658605,1137437,151643,838581,298855,547339,0.3946351595113323,0.12843886,0.29067804273207953,1516.43,6869.38,8385.81,2236.3,9138.07,11374.37,719.86,2268.69,2988.55,0.3946351595113323,128438.86,0.0012843885999999998,5473.39,0.0,0.0,0.29067804273207953,151643,686938,838581,298855,12843886,0.03,0.03,0.03,0,7,76,0,5,0,9,0,3,0,0,111.14,148,89
13830000,2026-01-16T11:53:27.252303,1138236,151758,839170,299065,547714,0.3946226234976652,0.12853213,0.29070923244325936,1517.58,6874.12,8391.7,2237.86,9144.5,11382.36,720.28,2270.37,2990.65,0.3946226234976652,128532.13,0.0012853213,5477.14,0.0,0.0,0.29070923244325936,151758,687412,839170,299065,12853213,0.03,0.03,0.03,0,8,81,0,1,0,5,0,5,0,0,85.99,172,77
13840000,2026-01-16T11:53:27.826053,1139062,151865,839774,299287,548116,0.39462082547152805,0.12862423,0.2907430333859005,1518.65,6879.09,8397.74,2239.55,9151.07,11390.62,720.89,2271.98,2992.87,0.39462082547152805,128624.23,0.0012862423,5481.16,0.0,0.0,0.2907430333859005,151865,687909,839774,299287,12862423,0.03,0.03,0.03,0,9,81,0,0,0,4,0,6,0,0,57.95,152,83
13850000,2026-01-16T11:53:28.631834,1139887,151973,840390,299497,548511,0.39460281176394685,0.12871744,0.2907718551464204,1519.73,6884.17,8403.9,2241.15,9157.72,11398.87,721.42,2273.55,2994.97,0.39460281176394685,128717.44,0.0012871743999999998,5485.11,0.0,0.0,0.2907718551464204,151973,688417,840390,299497,12871744,0.03,0.03,0.03,0,3,87,1,3,0,4,0,2,0,0,102.33,181,72
13860000,2026-01-16T11:53:29.322818,1140685,152082,840974,299710,548895,0.39462070222515694,0.12881162,0.2908132998038043,1520.82,6888.92,8409.74,2242.66,9164.19,11406.85,721.83,2275.27,2997.1,0.39462070222515694,128811.62,0.0012881161999999998,5488.95,0.0,0.0,0.2908132998038043,152082,688892,840974,299710,12881162,0.03,0.03,0.03,0,5,82,0,2,0,5,0,6,0,0,113.92,162,93
13870000,2026-01-16T11:53:29.995317,1141527,152190,841602,299924,549307,0.39459470708490857,0.12890251,0.29084064605915444,1521.9,6894.12,8416.02,2244.27,9171.0,11415.27,722.36,2276.88,2999.24,0.39459470708490857,128902.51,0.0012890250999999999,5493.07,0.0,0.0,0.29084064605915444,152190,689412,841602,299924,12890251,0.03,0.03,0.03,0,14,76,0,2,0,4,0,4,0,0,74.4,144,91
13880000,2026-01-16T11:53:30.579108,1142340,152305,842201,300138,549685,0.39461568249411855,0.12899598,0.29088533901543245,1523.05,6898.96,8422.01,2245.87,9177.53,11423.4,722.81,2278.57,3001.38,0.39461568249411855,128995.98,0.0012899598,5496.85,0.0,0.0,0.29088533901543245,152305,689896,842201,300138,12899598,0.03,0.03,0.03,0,3,84,0,2,0,8,0,3,0,0,94.71,150,79
13890000,2026-01-16T11:53:31.155118,1143138,152417,842788,300349,550060,0.394631946113171,0.12908879,0.29092585934037374,1524.17,6903.71,8427.88,2247.43,9183.95,11431.38,723.26,2280.23,3003.49,0.394631946113171,129088.79,0.0012908879,5500.6,0.0,0.0,0.29092585934037374,152417,690371,842788,300349,12908879,0.03,0.03,0.03,0,11,76,0,5,0,5,0,3,0,0,86.32,179,80
13900000,2026-01-16T11:53:31.965413,1143970,152524,843401,300568,550469,0.3946379288963955,0.12918065,0.29096149205534194,1525.24,6908.77,8434.01,2249.11,9190.59,11439.7,723.86,2281.82,3005.68,0.3946379288963955,129180.65,0.0012918065000000001,5504.69,0.0,0.0,0.29096149205534194,152524,690877,843401,300568,12918065,0.03,0.03,0.03,0,6,80,0,3,0,6,0,5,0,0,92.74,133,92
13910000,2026-01-16T11:53:32.713482,1144779,152633,844000,300778,550852,0.3946372514456107,0.12927465,0.2909956774697858,1526.33,6913.67,8440.0,2250.74,9197.05,11447.79,724.4,2283.38,3007.78,0.3946372514456107,129274.65,0.0012927465,5508.52,0.0,0.0,0.2909956774697858,152633,691367,844000,300778,12927465,0.03,0.03,0.03,0,6,82,0,2,0,6,0,4,0,0,75.67,134,87
13920000,2026-01-16T11:53:33.313420,1145582,152741,844597,300985,551238,0.3946293191322535,0.1293667,0.2910252324336193,1527.41,6918.56,8445.97,2252.3,9203.52,11455.82,724.89,2284.96,3009.85,0.3946293191322535,129366.7,0.001293667,5512.38,0.0,0.0,0.2910252324336193,152741,691856,844597,300985,12936670,0.03,0.03,0.03,1,12,78,0,0,0,4,0,5,0,0,44.4,109,89
13930000,2026-01-16T11:53:33.887605,1146409,152850,845207,301201,551640,0.3946226934423146,0.12945926,0.29105665376887435,1528.5,6923.57,8452.07,2253.85,9210.24,11464.09,725.34,2286.67,3012.01,0.3946226934423146,129459.26,0.0012945926,5516.4,0.0,0.0,0.29105665376887435,152850,692357,845207,301201,12945926,0.03,0.03,0.03,0,5,81,0,3,0,7,0,4,0,0,93.86,165,89
13940000,2026-01-16T11:53:34.502827,1147198,152960,845782,301415,552022,0.3946339188664006,0.12955361,0.2910978237501843,1529.6,6928.22,8457.82,2255.4,9216.58,11471.98,725.79,2288.36,3014.15,0.3946339188664006,129553.61,0.0012955361,5520.22,0.0,0.0,0.2910978237501843,152960,692822,845782,301415,12955361,0.03,0.03,0.03,0,17,76,0,1,0,4,0,2,0,0,33.67,117,41
13950000,2026-01-16T11:53:35.103380,1148047,153074,846416,301630,552415,0.3946011625373845,0.12964686,0.2911260633809919,1530.74,6933.42,8464.16,2257.12,9223.35,11480.47,726.37,2289.93,3016.3,0.3946011625373845,129646.86,0.0012964686,5524.15,0.0,0.0,0.2911260633809919,153074,693342,846416,301630,12964686,0.03,0.03,0.03,0,13,79,0,0,0,4,0,4,0,0,40.95,114,88
13960000,2026-01-16T11:53:35.692490,1148888,153189,847036,301851,552813,0.3946056368629501,0.12974089,0.29116601947803755,1531.89,6938.47,8470.36,2258.78,9230.1,11488.88,726.88,2291.63,3018.51,0.3946056368629501,129740.89,0.0012974089,5528.13,0.0,0.0,0.29116601947803755,153189,693847,847036,301851,12974089,0.03,0.03,0.03,0,8,82,0,1,0,4,0,5,0,0,94.87,159,86
13970000,2026-01-16T11:53:36.284196,1149698,153304,847633,302064,553185,0.39460094161354947,0.12983513,0.2911987859971822,1533.04,6943.29,8476.33,2260.47,9236.51,11496.98,727.42,2293.22,3020.64,0.39460094161354947,129835.13,0.0012983513,5531.85,0.0,0.0,0.2911987859971822,153304,694329,847633,302064,12983513,0.03,0.03,0.03,0,10,81,0,1,0,3,0,5,0,0,99.16,153,90
13980000,2026-01-16T11:53:36.869395,1150496,153415,848218,302277,553562,0.394595944527432,0.12992846,0.29123178373103703,1534.15,6948.03,8482.18,2261.98,9242.98,11504.96,727.82,2294.95,3022.77,0.394595944527432,129928.46,0.0012992846,5535.62,0.0,0.0,0.29123178373103703,153415,694803,848218,302277,12992846,0.03,0.03,0.03,0,12,77,0,3,0,5,0,3,0,0,52.09,75,89
13990000,2026-01-16T11:53:37.434224,1151295,153526,848818,302476,553930,0.3945662236699695,0.13002207,0.2912525127585269,1535.26,6952.92,8488.18,2263.6,9249.35,11512.95,728.33,2296.43,3024.76,0.3945662236699695,130022.07,0.0013002207,5539.3,0.0,0.0,0.2912525127585269,153526,695292,848818,302476,13002207,0.03,0.03,0.03,0,12,76,0,2,0,4,0,6,0,0,121.16,166,93
14000000,2026-01-16T11:53:37.996388,1152108,153636,849427,302680,554312,0.394543592542191,0.13011457,0.29128101774684095,1536.36,6957.91,8494.27,2265.21,9255.87,11521.08,728.84,2297.96,3026.8,0.394543592542191,130114.57,0.0013011457,5543.12,0.0,0.0,0.29128101774684095,153636,695791,849427,302680,13011457,0.03,0.03,0.03,0,11,80,0,0,0,4,0,5,0,0,74.81,169,76
14010000,2026-01-16T11:53:38.567978,1152921,153747,850033,302888,554686,0.39454098863732157,0.13020842,0.2913147179200065,1537.47,6962.86,8500.33,2266.86,9262.35,11529.21,729.39,2299.49,3028.88,0.39454098863732157,130208.42,0.0013020841999999999,5546.86,0.0,0.0,0.2913147179200065,153747,696286,850033,302888,13020842,0.03,0.03,0.03,0,4,83,0,2,1,6,0,4,0,0,122.69,174,86
