tick,timestamp,channel_total_generated_packets,channel_total_data_packet_sent,channel_total_sent_packets,channel_total_loss_packets,channel_total_timeout_nodes,channel_avg_packet_loss_percentage,channel_total_throughput,channel_avg_recent_packet_loss,nodes_avg_data_packet_sent,nodes_avg_control_packet_sent,nodes_avg_total_packet_sent,nodes_avg_data_packet_generated,nodes_avg_control_packet_generated,nodes_avg_total_packet_generated,nodes_avg_data_packet_loss,nodes_avg_control_packet_loss,nodes_avg_total_packet_loss,nodes_avg_packet_loss_percentage,nodes_avg_success_sent_bits,nodes_avg_throughput_per_node,nodes_avg_timeout_retry,nodes_avg_cw_enters,nodes_avg_cw_increase,nodes_avg_recent_packet_loss_pct,nodes_total_data_packet_sent,nodes_total_control_packet_sent,nodes_total_packet_sent,nodes_total_packet_loss,nodes_total_success_bits,nodes_avg_epsilon,nodes_min_epsilon,nodes_max_epsilon,nodes_nodes_in_IDLE,nodes_nodes_in_WAITING_UNTIL_CHANNEL_IS_CLEAR,nodes_nodes_in_SENDING_RTS,nodes_nodes_in_SENDING_CTS,nodes_nodes_in_WAITING_CTS,nodes_nodes_in_SENDING_DATA,nodes_nodes_in_WAITING_DATA,nodes_nodes_in_SENDING_ACK,nodes_nodes_in_WAITING_ACK,nodes_nodes_in_TIMEOUT,nodes_nodes_in_END_BACKOFF_TIMEOUT,nodes_avg_nav_seconds,nodes_max_nav_seconds,nodes_nodes_with_active_nav,cluster_0_send_probability,cluster_0_n_nodes,cluster_0_avg_packet_sent,cluster_0_avg_packet_loss,cluster_0_avg_packet_loss_pct,cluster_0_total_throughput,cluster_0_avg_throughput_per_node,cluster_0_avg_timeout_retry,cluster_0_avg_cw_enters,cluster_0_avg_cw_increase,cluster_0_cw_increase_ratio,cluster_0_avg_epsilon,cluster_1_send_probability,cluster_1_n_nodes,cluster_1_avg_packet_sent,cluster_1_avg_packet_loss,cluster_1_avg_packet_loss_pct,cluster_1_total_throughput,cluster_1_avg_throughput_per_node,cluster_1_avg_timeout_retry,cluster_1_avg_cw_enters,cluster_1_avg_cw_increase,cluster_1_cw_increase_ratio,cluster_1_avg_epsilon,cluster_2_send_probability,cluster_2_n_nodes,cluster_2_avg_packet_sent,cluster_2_avg_packet_loss,cluster_2_avg_packet_loss_pct,cluster_2_total_throughput,cluster_2_avg_throughput_per_node,cluster_2_avg_timeout_retry,cluster_2_avg_cw_enters,cluster_2_avg_cw_increase,cluster_2_cw_increase_ratio,cluster_2_avg_epsilon,cluster_throughput_variance,cluster_throughput_max_min_ratio,jain_fairness_index
28640000,2026-01-19T10:31:25.677364,1469407,303382,1280644,188763,314259,0.17829292567815255,0.23334614,0.17590863684660993,3033.82,9772.62,12806.44,3294.46,11399.61,14694.07,260.64,1626.99,1887.63,0.17829292567815255,233346.14,0.0023334614,3142.59,0.0,0.0,0.17590863684660993,303382,977262,1280644,188763,23334614,0.03,0.03,0.03,0,14,83,0,2,0,1,0,0,0,0,84.83,89,97,N/A,34,15034.70588235294,1934.5,0.15846492023866232,10044239,295418.79411764705,3454.6470588235293,0.0,0.0,0,0.03,N/A,33,11588.484848484848,1810.8181818181818,0.1758770961017683,5926773,179599.18181818182,2679.909090909091,0.0,0.0,0,0.03,N/A,33,11728.60606060606,1916.1515151515152,0.20113760934370858,7363602,223139.45454545456,3283.757575757576,0.0,0.0,0,0.03,2911535395796.222,1.6947230811775649,0.9540854215702994
28650000,2026-01-19T10:31:26.278438,1469815,303455,1280990,188824,314397,0.17831664700113747,0.23339995,0.1759407210928425,3034.55,9775.35,12809.9,3295.23,11402.92,14698.15,260.67,1627.57,1888.24,0.17831664700113747,233399.95,0.0023339995,3143.97,0.0,0.0,0.1759407210928425,303455,977535,1280990,188824,23339995,0.03,0.03,0.03,0,4,93,0,0,0,1,0,2,0,0,77.35,108,97,N/A,34,15039.735294117647,1935.1176470588234,0.15846506197775906,10047290,295508.5294117647,3456.176470588235,0.0,0.0,0,0.03,N/A,33,11591.575757575758,1811.3333333333333,0.17590644582010012,5928164,179641.33333333334,2681.6363636363635,0.0,0.0,0,0.03,N/A,33,11730.818181818182,1916.8484848484848,0.20117999638807987,7364541,223167.9090909091,3284.6363636363635,0.0,0.0,0,0.03,2914168898556.222,1.694840088769474,0.9540660137133288
28660000,2026-01-19T10:31:26.891333,1470360,303571,1281467,188892,314500,0.1783156771786977,0.23348475,0.17596118036282551,3035.71,9778.96,12814.67,3296.5,11407.1,14703.6,260.78,1628.14,1888.92,0.1783156771786977,233484.75,0.0023348475,3145.0,0.0,0.0,0.17596118036282551,303571,977896,1281467,188892,23348475,0.03,0.03,0.03,0,10,85,0,0,0,2,0,3,0,0,85.47,146,95,N/A,34,15045.5,1935.6470588235295,0.15844120412831456,10051191,295623.26470588235,3457.0588235294117,0.0,0.0,0,0.03,N/A,33,11595.69696969697,1811.969696969697,0.17590688519707884,5930135,179701.0606060606,2682.4848484848485,0.0,0.0,0,0.03,N/A,33,11735.212121212122,1917.7272727272727,0.20120119896980226,7367149,223246.9393939394,3286.0,0.0,0.0,0,0.03,2916910361010.6665,1.6949346009829456,0.9540566442865385
28670000,2026-01-19T10:31:27.530864,1470916,303679,1281951,188964,314636,0.17831885439942963,0.23356321,0.1759860881160408,3036.79,9782.72,12819.51,3297.69,11411.47,14709.16,260.89,1628.75,1889.64,0.17831885439942963,233563.21,0.0023356321,3146.36,0.0,0.0,0.1759860881160408,303679,978272,1281951,188964,23356321,0.03,0.03,0.03,0,12,84,0,1,0,2,0,1,0,0,112.79,155,97,N/A,34,15051.20588235294,1936.5294117647059,0.158457825813113,10054658,295725.23529411765,3458.676470588235,0.0,0.0,0,0.03,N/A,33,11600.39393939394,1812.6969696969697,0.17588462152656173,5932117,179761.12121212122,2683.6969696969695,0.0,0.0,0,0.03,N/A,33,11739.30303030303,1918.2727272727273,0.20121596520971466,7369546,223319.57575757575,3287.242424242424,0.0,0.0,0,0.03,2919041431029.5557,1.6949527462118499,0.9540540861711442
28680000,2026-01-19T10:31:28.196859,1471445,303786,1282409,189035,314758,0.17832831892055745,0.23364485,0.1760153242750691,3037.86,9786.23,12824.09,3298.85,11415.6,14714.45,260.98,1629.37,1890.35,0.17832831892055745,233644.85,0.0023364485000000003,3147.58,0.0,0.0,0.1760153242750691,303786,978623,1282409,189035,23364485,0.03,0.03,0.03,0,13,84,0,0,0,1,0,2,0,0,67.13,90,95,N/A,34,15056.70588235294,1937.3529411764705,0.15847154514366998,10058084,295826.0,3460.0882352941176,0.0,0.0,0,0.03,N/A,33,11604.636363636364,1813.2424242424242,0.1758825655841181,5934014,179818.60606060605,2684.6363636363635,0.0,0.0,0,0.03,N/A,33,11743.272727272728,1919.030303030303,0.2012325664513657,7372387,223405.66666666666,3288.5454545454545,0.0,0.0,0,0.03,2921093180870.889,1.6949882491008617,0.9540539249752333
28690000,2026-01-19T10:31:29.416563,1471960,303898,1282861,189098,314853,0.1783254591055682,0.23373017,0.17603410989134644,3038.98,9789.63,12828.61,3300.03,11419.57,14719.6,261.04,1629.94,1890.98,0.1783254591055682,233730.17,0.0023373016999999998,3148.53,0.0,0.0,0.17603410989134644,303898,978963,1282861,189098,23373017,0.03,0.03,0.03,0,8,88,0,0,0,1,0,3,0,0,91.24,115,98,N/A,34,15062.70588235294,1938.1764705882354,0.15847289023834332,10062115,295944.5588235294,3461.323529411765,0.0,0.0,0,0.03,N/A,33,11607.727272727272,1813.6363636363637,0.17587725902271226,5935612,179867.0303030303,2685.3030303030305,0.0,0.0,0,0.03,N/A,33,11747.69696969697,1919.6969696969697,0.20122782105162557,7375290,223493.63636363635,3289.4848484848485,0.0,0.0,0,0.03,2924414259257.5557,1.6952110414225188,0.9540361212395865
28700000,2026-01-19T10:31:30.977907,1472470,304004,1283301,189168,314968,0.1783286645539808,0.23381359,0.17605873248227735,3040.04,9792.97,12833.01,3301.15,11423.55,14724.7,261.11,1630.57,1891.68,0.1783286645539808,233813.59,0.0023381358999999997,3149.68,0.0,0.0,0.17605873248227735,304004,979297,1283301,189168,23381359,0.03,0.03,0.03,0,5,91,0,1,0,1,0,2,0,0,150.15,176,97,N/A,34,15067.588235294117,1939.0882352941176,0.1584939005536394,10065509,296044.3823529412,3462.764705882353,0.0,0.0,0,0.03,N/A,33,11611.242424242424,1814.0,0.17586322908310145,5937567,179926.27272727274,2686.090909090909,0.0,0.0,0,0.03,N/A,33,11752.484848484848,1920.5151515151515,0.20122991747975733,7378283,223584.33333333334,3290.6969696969695,0.0,0.0,0,0.03,2926305702566.222,1.695224491782577,0.9540390644196708
28710000,2026-01-19T10:31:32.357646,1472979,304110,1283746,189233,315074,0.17832902989710028,0.23389625,0.17607942121639555,3041.1,9796.36,12837.46,3302.28,11427.51,14729.79,261.18,1631.15,1892.33,0.17832902989710028,233896.25,0.0023389625,3150.74,0.0,0.0,0.17607942121639555,304110,979636,1283746,189233,23389625,0.03,0.03,0.03,0,7,87,0,1,1,3,0,1,0,0,133.13,145,97,N/A,34,15073.117647058823,1939.764705882353,0.15849890239165543,10069329,296156.73529411765,3464.029411764706,0.0,0.0,0,0.03,N/A,33,11614.69696969697,1814.5757575757575,0.17586950993384806,5939156,179974.42424242425,2686.909090909091,0.0,0.0,0,0.03,N/A,33,11756.818181818182,1921.2121212121212,0.20121959032050782,7381140,223670.9090909091,3291.787878787879,0.0,0.0,0,0.03,2929334107322.889,1.6954141295497205,0.9540247053596825
28720000,2026-01-19T10:31:33.313687,1473497,304216,1284195,189301,315181,0.17833089099457675,0.23398073,0.17610331989741365,3042.16,9799.79,12841.95,3303.5,11431.47,14734.97,261.33,1631.68,1893.01,0.17833089099457675,233980.73,0.0023398073,3151.81,0.0,0.0,0.17610331989741365,304216,979979,1284195,189301,23398073,0.03,0.03,0.03,0,5,88,0,1,0,3,0,3,0,0,122.03,147,97,N/A,34,15079.382352941177,1940.5294117647059,0.15849376286453135,10073635,296283.3823529412,3465.1176470588234,0.0,0.0,0,0.03,N/A,33,11618.0,1814.939393939394,0.17585976126205233,5940992,180030.0606060606,2687.6969696969695,0.0,0.0,0,0.03,N/A,33,11760.666666666666,1922.121212121212,0.20124027395199642,7383446,223740.78787878787,3293.121212121212,0.0,0.0,0,0.03,2932947618142.8887,1.6956149747382256,0.9540023062440259
28730000,2026-01-19T10:31:34.180408,1474009,304328,1284641,189367,315284,0.17833050902564207,0.23406489,0.176126046725878,3043.28,9803.13,12846.41,3304.68,11435.41,14740.09,261.39,1632.28,1893.67,0.17833050902564207,234064.89,0.0023406489,3152.84,0.0,0.0,0.176126046725878,304328,980313,1284641,189367,23406489,0.03,0.03,0.03,0,8,89,0,0,0,1,0,2,0,0,93.55,126,96,N/A,34,15084.941176470587,1941.1470588235295,0.1584738108516615,10077487,296396.67647058825,3466.3529411764707,0.0,0.0,0,0.03,N/A,33,11621.727272727272,1815.7272727272727,0.17588646026965923,5942809,180085.12121212122,2688.4242424242425,0.0,0.0,0,0.03,N/A,33,11764.727272727272,1922.6969696969697,0.20123297408208965,7386193,223824.0303030303,3294.242424242424,0.0,0.0,0,0.03,2935775881064.0,1.6957447227397011,0.9539915716887925
28740000,2026-01-19T10:31:34.832898,1474522,304437,1285092,189429,315382,0.17832631766743312,0.2341499,0.17614267890277446,3044.37,9806.55,12850.92,3305.85,11439.37,14745.22,261.47,1632.82,1894.29,0.17832631766743312,234149.9,0.002341499,3153.82,0.0,0.0,0.17614267890277446,304437,980655,1285092,189429,23414990,0.03,0.03,0.03,0,12,84,0,0,0,2,0,2,0,0,87.27,95,97,N/A,34,15090.70588235294,1941.9411764705883,0.1584790876280017,10081195,296505.73529411765,3467.5882352941176,0.0,0.0,0,0.03,N/A,33,11625.575757575758,1816.5151515151515,0.1758946540559908,5944637,180140.51515151514,2689.3939393939395,0.0,0.0,0,0.03,N/A,33,11768.60606060606,1922.969696969697,0.2012066425316229,7389158,223913.87878787878,3294.969696969697,0.0,0.0,0,0.03,2938312912908.2227,1.6958470298522854,0.9539855337272668
28750000,2026-01-19T10:31:35.508252,1475003,304540,1285516,189486,315470,0.1783225970291157,0.23423341,0.17616169372586668,3045.4,9809.76,12855.16,3306.95,11443.08,14750.03,261.54,1633.32,1894.86,0.1783225970291157,234233.41,0.0023423341,3154.7,0.0,0.0,0.17616169372586668,304540,980976,1285516,189486,23423341,0.03,0.03,0.03,0,8,85,0,1,0,3,0,3,0,0,87.17,122,97,N/A,34,15095.35294117647,1942.4411764705883,0.1584712724854598,10084661,296607.67647058825,3468.705882352941,0.0,0.0,0,0.03,N/A,33,11629.333333333334,1817.1818181818182,0.1759048332994961,5946331,180191.84848484848,2690.060606060606,0.0,0.0,0,0.03,N/A,33,11772.90909090909,1923.5151515151515,0.2011932405915929,7392349,224010.57575757575,3295.818181818182,0.0,0.0,0,0.03,2940587461174.2227,1.6959467947546143,0.9539828724319708
28760000,2026-01-19T10:31:36.140300,1475511,304644,1285961,189549,315581,0.17832860428881317,0.23431406,0.17618707401425968,3046.44,9813.17,12859.61,3308.07,11447.04,14755.11,261.62,1633.87,1895.49,0.17832860428881317,234314.06,0.0023431406,3155.81,0.0,0.0,0.17618707401425968,304644,981317,1285961,189549,23431406,0.03,0.03,0.03,0,7,88,0,0,0,2,0,3,0,0,135.21,158,99,N/A,34,15100.79411764706,1943.0294117647059,0.15846565756631636,10088450,296719.1176470588,3470.0,0.0,0.0,0,0.03,N/A,33,11633.363636363636,1817.7575757575758,0.17591110985882508,5948441,180255.78787878787,2690.939393939394,0.0,0.0,0,0.03,N/A,33,11776.757575757576,1924.2424242424242,0.2012109529177374,7394515,224076.21212121213,3296.969696969697,0.0,0.0,0,0.03,2943121146420.222,1.6959821909639854,0.953975288465024
28770000,2026-01-19T10:31:36.750387,1476042,304756,1286427,189614,315688,0.17832464703853088,0.23439472,0.17620998827255557,3047.56,9816.71,12864.27,3309.24,11451.18,14760.42,261.67,1634.47,1896.14,0.17832464703853088,234394.72,0.0023439472,3156.88,0.0,0.0,0.17620998827255557,304756,981671,1286427,189614,23439472,0.03,0.03,0.03,0,8,87,0,1,0,2,0,2,0,0,88.46,135,96,N/A,34,15106.382352941177,1943.7941176470588,0.1584693856247293,10091862,296819.4705882353,3471.3823529411766,0.0,0.0,0,0.03,N/A,33,11637.666666666666,1818.3030303030303,0.17589854817646328,5950977,180332.63636363635,2691.787878787879,0.0,0.0,0,0.03,N/A,33,11780.818181818182,1924.878787878788,0.2012076819026971,7396633,224140.39393939395,3297.939393939394,0.0,0.0,0,0.03,2944567690666.889,1.6958328019079891,0.9539839363765608
28780000,2026-01-19T10:31:37.364060,1476548,304862,1286869,189678,315793,0.17832317351280605,0.23447461,0.1762305961411146,3048.62,9820.07,12868.69,3310.38,11455.1,14765.48,261.76,1635.02,1896.78,0.17832317351280605,234474.61,0.0023447461,3157.93,0.0,0.0,0.1762305961411146,304862,982007,1286869,189678,23447461,0.03,0.03,0.03,0,11,83,0,1,0,3,0,2,0,0,140.34,179,95,N/A,34,15112.0,1944.5588235294117,0.1584740080179771,10095421,296924.14705882355,3472.6470588235293,0.0,0.0,0,0.03,N/A,33,11641.39393939394,1818.8181818181818,0.175888817233174,5953002,180394.0,2692.5454545454545,0.0,0.0,0,0.03,N/A,33,11784.69696969697,1925.5151515151515,0.20120818515074668,7399038,224213.27272727274,3299.060606060606,0.0,0.0,0,0.03,2946792951949.555,1.6958537893990293,0.9539806931469996
28790000,2026-01-19T10:31:37.980974,1477085,304971,1287334,189750,315914,0.1783301204224542,0.23455696,0.17625777325223016,3049.71,9823.63,12873.34,3311.57,11459.28,14770.85,261.85,1635.65,1897.5,0.1783301204224542,234556.96,0.0023455696000000002,3159.14,0.0,0.0,0.17625777325223016,304971,982363,1287334,189750,23455696,0.03,0.03,0.03,0,17,79,0,0,0,3,0,1,0,0,92.98,126,99,N/A,34,15117.411764705883,1945.235294117647,0.1584800020713933,10099392,297040.9411764706,3473.970588235294,0.0,0.0,0,0.03,N/A,33,11645.545454545454,1819.6666666666667,0.17590088446121502,5954532,180440.36363636365,2693.7272727272725,0.0,0.0,0,0.03,N/A,33,11789.060606060606,1926.1515151515152,0.20121099347266522,7401772,224296.12121212122,3300.181818181818,0.0,0.0,0,0.03,2950169077955.556,1.6960849316117539,0.9539612522296439
28800000,2026-01-19T10:31:38.585336,1477615,305081,1287792,189822,316030,0.17833538339470534,0.23464079,0.1762831870561261,3050.81,9827.11,12877.92,3312.77,11463.38,14776.15,261.95,1636.27,1898.22,0.17833538339470534,234640.79,0.0023464079,3160.3,0.0,0.0,0.1762831870561261,305081,982711,1287792,189822,23464079,0.03,0.03,0.03,0,10,87,0,0,0,1,0,2,0,0,119.66,157,97,N/A,34,15123.235294117647,1946.0,0.15848485915965127,10103534,297162.76470588235,3475.176470588235,0.0,0.0,0,0.03,N/A,33,11648.818181818182,1820.4242424242425,0.17591693182117904,5955914,180482.24242424243,2694.787878787879,0.0,0.0,0,0.03,N/A,33,11793.666666666666,1926.7878787878788,0.20120589024071156,7404631,224382.75757575757,3301.3939393939395,0.0,0.0,0,0.03,2953956668210.889,1.6963868182112771,0.9539362836542095
28810000,2026-01-19T10:31:39.184821,1478131,305191,1288239,189891,316134,0.1783400159958574,0.23472351,0.176306697344861,3051.91,9830.48,12882.39,3313.94,11467.37,14781.31,262.03,1636.88,1898.91,0.1783400159958574,234723.51,0.0023472351,3161.34,0.0,0.0,0.176306697344861,305191,983048,1288239,189891,23472351,0.03,0.03,0.03,0,8,88,0,1,0,1,0,2,0,0,95.7,173,96,N/A,34,15128.529411764706,1946.6764705882354,0.1584916759720169,10107414,297276.8823529412,3476.3823529411766,0.0,0.0,0,0.03,N/A,33,11652.666666666666,1821.1515151515152,0.17592475414900965,5957653,180534.9393939394,2695.6666666666665,0.0,0.0,0,0.03,N/A,33,11797.90909090909,1927.4545454545455,0.20120508271575294,7407284,224463.15151515152,3302.4242424242425,0.0,0.0,0,0.03,2956960934464.6665,1.6965429171521067,0.9539225911538831
28820000,2026-01-19T10:31:39.787322,1478693,305307,1288731,189961,316251,0.17833916062003272,0.23480635,0.17632856341439582,3053.07,9834.24,12887.31,3315.2,11471.73,14786.93,262.12,1637.49,1899.61,0.17833916062003272,234806.35,0.0023480635,3162.51,0.0,0.0,0.17632856341439582,305307,983424,1288731,189961,23480635,0.03,0.03,0.03,0,16,79,0,0,0,2,0,3,0,0,141.83,170,98,N/A,34,15135.088235294117,1947.3235294117646,0.15847920336979116,10111355,297392.79411764705,3477.5,0.0,0.0,0,0.03,N/A,33,11657.060606060606,1821.909090909091,0.17593094616950047,5959842,180601.27272727274,2696.757575757576,0.0,0.0,0,0.03,N/A,33,11801.666666666666,1928.1515151515152,0.20120914920717747,7409438,224528.42424242425,3303.7272727272725,0.0,0.0,0,0.03,2959638247474.889,1.6965810503030114,0.953913830696112
28830000,2026-01-19T10:31:40.395172,1479213,305413,1289186,190027,316364,0.17833899118059532,0.23488786,0.1763518201626721,3054.13,9837.73,12891.86,3316.37,11475.76,14792.13,262.24,1638.03,1900.27,0.17833899118059532,234887.86,0.0023488786,3163.64,0.0,0.0,0.1763518201626721,305413,983773,1289186,190027,23488786,0.03,0.03,0.03,1,9,86,1,1,0,0,0,2,0,0,137.6,181,97,N/A,34,15139.970588235294,1948.0882352941176,0.15849714600485937,10114532,297486.23529411765,3478.8529411764707,0.0,0.0,0,0.03,N/A,33,11661.242424242424,1822.3333333333333,0.17591032075615542,5962096,180669.57575757575,2697.5151515151515,0.0,0.0,0,0.03,N/A,33,11806.242424242424,1928.939393939394,0.20121077481639946,7412158,224610.84848484848,3305.0,0.0,0.0,0,0.03,2960914419312.8887,1.696472515705886,0.9539253937950755
28840000,2026-01-19T10:31:41.037707,1479774,305527,1289671,190102,316483,0.1783459333764939,0.23497171,0.17638332100538473,3055.27,9841.44,12896.71,3317.62,11480.12,14797.74,262.34,1638.68,1901.02,0.1783459333764939,234971.71,0.0023497171,3164.83,0.0,0.0,0.17638332100538473,305527,984144,1289671,190102,23497171,0.03,0.03,0.03,0,7,85,0,2,0,4,0,2,0,0,145.18,166,98,N/A,34,15146.588235294117,1949.0,0.15851127825334765,10118673,297608.0294117647,3480.1176470588234,0.0,0.0,0,0.03,N/A,33,11665.333333333334,1822.7878787878788,0.17588766348165863,5964041,180728.51515151514,2698.3636363636365,0.0,0.0,0,0.03,N/A,33,11810.030303030304,1929.8181818181818,0.2012399085497223,7414457,224680.51515151514,3306.4545454545455,0.0,0.0,0,0.03,2964161978126.2227,1.6966135880018263,0.9539085846983928
28850000,2026-01-19T10:31:42.008667,1480287,305634,1290121,190165,316589,0.17834412807395073,0.23505302,0.17640387297022492,3056.34,9844.87,12901.21,3318.81,11484.06,14802.87,262.46,1639.19,1901.65,0.17834412807395073,235053.02,0.0023505302,3165.89,0.0,0.0,0.17640387297022492,305634,984487,1290121,190165,23505302,0.03,0.03,0.03,0,3,93,0,1,0,2,0,1,0,0,95.75,117,98,N/A,34,15152.382352941177,1949.764705882353,0.15851792832297248,10122252,297713.29411764705,3481.470588235294,0.0,0.0,0,0.03,N/A,33,11668.969696969696,1823.121212121212,0.17586564961648932,5966202,180794.0,2699.090909090909,0.0,0.0,0,0.03,N/A,33,11814.060606060606,1930.6060606060605,0.20124960021423816,7416848,224752.9696969697,3307.5454545454545,0.0,0.0,0,0.03,2966259580336.889,1.6965989418393812,0.9539079058205996
28860000,2026-01-19T10:31:42.777117,1480802,305744,1290570,190232,316692,0.17834002795269815,0.23513904,0.17642718752046357,3057.44,9848.26,12905.7,3320.02,11488.0,14808.02,262.58,1639.74,1902.32,0.17834002795269815,235139.04,0.0023513903999999998,3166.92,0.0,0.0,0.17642718752046357,305744,984826,1290570,190232,23513904,0.03,0.03,0.03,1,8,89,0,0,0,1,0,1,0,0,16.34,109,98,N/A,34,15158.235294117647,1950.5588235294117,0.1585159693980144,10126263,297831.26470588235,3482.823529411765,0.0,0.0,0,0.03,N/A,33,11672.39393939394,1823.4848484848485,0.1758496024422824,5968249,180856.0303030303,2699.787878787879,0.0,0.0,0,0.03,N/A,33,11818.212121212122,1931.4545454545455,0.2012552410649093,7419392,224830.0606060606,3308.5757575757575,0.0,0.0,0,0.03,2969116337920.6665,1.6966890959140613,0.9538977555106494
28870000,2026-01-19T10:31:43.381472,1481316,305853,1291015,190301,316795,0.17833882815892868,0.23522571,0.17645122575293518,3058.53,9851.62,12910.15,3321.25,11491.91,14813.16,262.72,1640.29,1903.01,0.17833882815892868,235225.71,0.0023522571,3167.95,0.0,0.0,0.17645122575293518,305853,985162,1291015,190301,23522571,0.03,0.03,0.03,0,7,92,0,0,0,0,0,1,0,0,26.24,117,96,N/A,34,15163.79411764706,1951.4411764705883,0.15852469266179248,10130261,297948.85294117645,3484.029411764706,0.0,0.0,0,0.03,N/A,33,11675.727272727272,1823.8484848484848,0.17583369108313854,5970376,180920.48484848486,2700.5757575757575,0.0,0.0,0,0.03,N/A,33,11822.636363636364,1932.2727272727273,0.2012585290802531,7421934,224907.0909090909,3309.6666666666665,0.0,0.0,0,0.03,2971855442168.6665,1.696754274772644,0.9538896164094908
28880000,2026-01-19T10:31:44.005348,1481821,305956,1291453,190367,316903,0.17834465049500234,0.23530776,0.17647519723908342,3059.56,9854.97,12914.53,3322.38,11495.83,14818.21,262.81,1640.86,1903.67,0.17834465049500234,235307.76,0.0023530776,3169.03,0.0,0.0,0.17647519723908342,305956,985497,1291453,190367,23530776,0.03,0.03,0.03,0,9,87,0,0,0,2,0,2,0,0,70.72,123,74,N/A,34,15169.735294117647,1952.1176470588234,0.15852305970986214,10134554,298075.1176470588,3485.235294117647,0.0,0.0,0,0.03,N/A,33,11679.060606060606,1824.3636363636363,0.1758322712478188,5972058,180971.45454545456,2701.242424242424,0.0,0.0,0,0.03,N/A,33,11826.454545454546,1933.060606060606,0.20127927479354243,7424164,224974.66666666666,3311.030303030303,0.0,0.0,0,0.03,2975688748594.6665,1.69699524016679,0.9538635913338889
