tick,timestamp,channel_total_generated_packets,channel_total_data_packet_sent,channel_total_sent_packets,channel_total_loss_packets,channel_total_timeout_nodes,channel_avg_packet_loss_percentage,channel_total_throughput,channel_avg_recent_packet_loss,nodes_avg_data_packet_sent,nodes_avg_control_packet_sent,nodes_avg_total_packet_sent,nodes_avg_data_packet_generated,nodes_avg_control_packet_generated,nodes_avg_total_packet_generated,nodes_avg_data_packet_loss,nodes_avg_control_packet_loss,nodes_avg_total_packet_loss,nodes_avg_packet_loss_percentage,nodes_avg_success_sent_bits,nodes_avg_throughput_per_node,nodes_avg_timeout_retry,nodes_avg_cw_enters,nodes_avg_cw_increase,nodes_avg_recent_packet_loss_pct,nodes_total_data_packet_sent,nodes_total_control_packet_sent,nodes_total_packet_sent,nodes_total_packet_loss,nodes_total_success_bits,nodes_avg_epsilon,nodes_min_epsilon,nodes_max_epsilon,nodes_nodes_in_IDLE,nodes_nodes_in_WAITING_UNTIL_CHANNEL_IS_CLEAR,nodes_nodes_in_SENDING_RTS,nodes_nodes_in_SENDING_CTS,nodes_nodes_in_WAITING_CTS,nodes_nodes_in_SENDING_DATA,nodes_nodes_in_WAITING_DATA,nodes_nodes_in_SENDING_ACK,nodes_nodes_in_WAITING_ACK,nodes_nodes_in_TIMEOUT,nodes_nodes_in_END_BACKOFF_TIMEOUT,nodes_avg_nav_seconds,nodes_max_nav_seconds,nodes_nodes_with_active_nav
3770000,2026-01-19T17:05:34.535731,400892,36028,263483,137408,265132,0.7377687790553547,0.3459557,0.3969848208377544,72.056,454.91,526.966,112.38,689.404,801.784,40.322,234.494,274.816,0.7377687790553547,6919.114,0.0006919113999999999,530.264,0.0,0.0,0.3969848208377544,36028,227455,263483,137408,3459557,0.03,0.03,0.03,0,30,455,0,3,0,8,0,4,0,0,59.114,85,494
3780000,2026-01-19T17:05:37.768113,401969,36121,264197,137771,265829,0.7376510710998844,0.3468768,0.3969585383910182,72.242,456.152,528.394,112.702,691.236,803.938,40.458,235.084,275.542,0.7376510710998844,6937.536,0.0006937536,531.658,0.0,0.0,0.3969585383910182,36121,228076,264197,137771,3468768,0.03,0.03,0.03,0,27,450,0,5,0,11,0,7,0,0,100.656,143,488
3790000,2026-01-19T17:05:41.007695,403062,36223,264913,138148,266538,0.7375661712289401,0.3477993,0.39694586710922547,72.446,457.38,529.826,113.026,693.098,806.124,40.578,235.718,276.296,0.7375661712289401,6955.986,0.0006955986,533.076,0.0,0.0,0.39694586710922547,36223,228690,264913,138148,3477993,0.03,0.03,0.03,0,14,465,0,6,0,11,0,4,0,0,134.636,163,488
3800000,2026-01-19T17:05:44.310533,404067,36320,265574,138492,267196,0.7375256816812051,0.3487229,0.3969321998988733,72.64,458.508,531.148,113.308,694.826,808.134,40.666,236.318,276.984,0.7375256816812051,6974.458,0.0006974458,534.392,0.0,0.0,0.3969321998988733,36320,229254,265574,138492,3487229,0.03,0.03,0.03,0,24,460,0,3,0,10,0,3,0,0,101.596,155,490
3810000,2026-01-19T17:05:47.521362,405127,36413,266281,138845,267891,0.7371871039619462,0.349636,0.3968701989267624,72.826,459.736,532.562,113.616,696.638,810.254,40.79,236.9,277.69,0.7371871039619462,6992.72,0.000699272,535.782,0.0,0.0,0.3968701989267624,36413,229868,266281,138845,3496360,0.03,0.03,0.03,0,25,457,0,4,0,10,0,4,0,0,131.578,177,490
3820000,2026-01-19T17:05:50.744945,406228,36516,267013,139214,268601,0.7371262502756154,0.3505409,0.3968576131735355,73.032,460.994,534.026,113.948,698.508,812.456,40.914,237.514,278.428,0.7371262502756154,7010.818,0.0007010817999999999,537.202,0.0,0.0,0.3968576131735355,36516,230497,267013,139214,3505409,0.03,0.03,0.03,0,23,464,0,2,0,8,0,3,0,0,95.528,163,490
3830000,2026-01-19T17:05:53.973713,407266,36614,267697,139568,269273,0.7370747625838704,0.3514651,0.39686066689644534,73.228,462.166,535.394,114.26,700.272,814.532,41.03,238.106,279.136,0.7370747625838704,7029.302,0.0007029301999999999,538.546,0.0,0.0,0.39686066689644534,36614,231083,267697,139568,3514651,0.03,0.03,0.03,0,31,459,0,0,0,7,0,3,0,0,27.69,123,308
3840000,2026-01-19T17:05:57.206895,408341,36715,268405,139936,269969,0.7371051070090331,0.3523722,0.3968772549426549,73.43,463.38,536.81,114.566,702.116,816.682,41.136,238.736,279.872,0.7371051070090331,7047.444,0.0007047444,539.938,0.0,0.0,0.3968772549426549,36715,231690,268405,139936,3523722,0.03,0.03,0.03,0,21,465,0,3,0,8,0,3,0,0,53.092,103,488
3850000,2026-01-19T17:06:00.463344,409389,36818,269108,140280,270636,0.7369822689367715,0.3532833,0.39681672714195976,73.636,464.58,538.216,114.87,703.908,818.778,41.232,239.328,280.56,0.7369822689367715,7065.666,0.0007065666,541.272,0.0,0.0,0.39681672714195976,36818,232290,269108,140280,3532833,0.03,0.03,0.03,0,35,455,0,0,0,7,0,3,0,0,37.818,154,428
3860000,2026-01-19T17:06:03.679232,410439,36915,269801,140637,271315,0.7370522829485194,0.3542097,0.3968389516846824,73.83,465.772,539.602,115.16,705.718,820.878,41.328,239.946,281.274,0.7370522829485194,7084.194,0.0007084194,542.63,0.0,0.0,0.3968389516846824,36915,232886,269801,140637,3542097,0.03,0.03,0.03,0,37,438,0,8,0,15,0,2,0,0,133.11,159,486
3870000,2026-01-19T17:06:06.924556,411481,37012,270497,140983,271995,0.7370452604182607,0.3551295,0.3968151141706878,74.024,466.97,540.994,115.472,707.49,822.962,41.446,240.52,281.966,0.7370452604182607,7102.59,0.000710259,543.99,0.0,0.0,0.3968151141706878,37012,233485,270497,140983,3551295,0.03,0.03,0.03,0,29,461,0,0,0,9,0,1,0,0,31.42,135,318
3880000,2026-01-19T17:06:10.177049,412525,37111,271184,141341,272648,0.7371514535727094,0.3560632,0.39681708598711674,74.222,468.146,542.368,115.78,709.27,825.05,41.558,241.124,282.682,0.7371514535727094,7121.264,0.0007121264,545.296,0.0,0.0,0.39681708598711674,37111,234073,271184,141341,3560632,0.03,0.03,0.03,0,20,457,0,6,0,11,0,6,0,0,143.098,177,490
3890000,2026-01-19T17:06:13.421301,413549,37210,271855,141693,273312,0.7371790911205992,0.3570016,0.39683499175884845,74.42,469.29,543.71,116.066,711.032,827.098,41.644,241.742,283.386,0.7371790911205992,7140.032,0.0007140031999999999,546.624,0.0,0.0,0.39683499175884845,37210,234645,271855,141693,3570016,0.03,0.03,0.03,0,20,457,0,5,0,12,0,6,0,0,130.992,169,493
3900000,2026-01-19T17:06:16.656435,414570,37306,272528,142041,273976,0.7372495729358511,0.3579137,0.3968481263082116,74.612,470.444,545.056,116.38,712.76,829.14,41.766,242.316,284.082,0.7372495729358511,7158.274,0.0007158274,547.952,0.0,0.0,0.3968481263082116,37306,235222,272528,142041,3579137,0.03,0.03,0.03,0,35,449,0,3,0,10,0,3,0,0,89.72,133,439
3910000,2026-01-19T17:06:19.893520,415635,37404,273233,142401,274670,0.7371839284255849,0.3588337,0.3968430866789957,74.808,471.658,546.466,116.688,714.582,831.27,41.878,242.924,284.802,0.7371839284255849,7176.674,0.0007176674,549.34,0.0,0.0,0.3968430866789957,37404,235829,273233,142401,3588337,0.03,0.03,0.03,0,18,468,0,1,0,7,0,6,0,0,58.164,119,464
3920000,2026-01-19T17:06:23.138980,416700,37509,273934,142765,275343,0.7370569702892614,0.3597773,0.3968439710736096,75.018,472.85,547.868,117.012,716.388,833.4,41.994,243.536,285.53,0.7370569702892614,7195.546,0.0007195546000000001,550.686,0.0,0.0,0.3968439710736096,37509,236425,273934,142765,3597773,0.03,0.03,0.03,0,17,468,0,6,0,7,0,2,0,0,67.57,127,489
3930000,2026-01-19T17:06:26.386179,417784,37604,274648,143135,276046,0.7370129890799725,0.3606997,0.39683124370865486,75.208,474.088,549.296,117.332,718.236,835.568,42.122,244.148,286.27,0.7370129890799725,7213.994,0.0007213994,552.092,0.0,0.0,0.39683124370865486,37604,237044,274648,143135,3606997,0.03,0.03,0.03,0,21,455,0,7,0,12,0,5,0,0,119.776,149,490
3940000,2026-01-19T17:06:29.604071,418853,37702,275366,143487,276747,0.7368036066669444,0.3616133,0.3967892975346834,75.404,475.328,550.732,117.654,720.052,837.706,42.25,244.724,286.974,0.7368036066669444,7232.266,0.0007232266000000001,553.494,0.0,0.0,0.3967892975346834,37702,237664,275366,143487,3616133,0.03,0.03,0.03,0,34,453,0,3,0,6,1,3,0,0,64.552,124,396
3950000,2026-01-19T17:06:32.848673,419923,37799,276069,143853,277438,0.7366770058956547,0.3625319,0.3967832799500097,75.598,476.54,552.138,117.972,721.874,839.846,42.372,245.334,287.706,0.7366770058956547,7250.638,0.0007250638,554.876,0.0,0.0,0.3967832799500097,37799,238270,276069,143853,3625319,0.03,0.03,0.03,0,24,458,0,7,0,8,0,3,0,0,79.048,101,488
3960000,2026-01-19T17:06:36.054331,421004,37899,276776,144227,278150,0.7366592730337977,0.3634573,0.3968011190722444,75.798,477.754,553.552,118.272,723.736,842.008,42.472,245.982,288.454,0.7366592730337977,7269.146,0.0007269145999999999,556.3,0.0,0.0,0.3968011190722444,37899,238877,276776,144227,3634573,0.03,0.03,0.03,0,15,467,0,5,0,9,0,4,0,0,123.986,157,490
3970000,2026-01-19T17:06:39.285702,422021,38002,277450,144570,278802,0.7364888783537189,0.36438,0.3967765233112342,76.004,478.896,554.9,118.568,725.474,844.042,42.562,246.578,289.14,0.7364888783537189,7287.6,0.00072876,557.604,0.0,0.0,0.3967765233112342,38002,239448,277450,144570,3643800,0.03,0.03,0.03,0,12,476,0,1,0,7,0,4,0,0,73.408,161,435
3980000,2026-01-19T17:06:42.521250,423047,38099,278121,144925,279469,0.7363927525919621,0.365303,0.3967721259495866,76.198,480.044,556.242,118.87,727.224,846.094,42.67,247.18,289.85,0.7363927525919621,7306.06,0.000730606,558.938,0.0,0.0,0.3967721259495866,38099,240022,278121,144925,3653030,0.03,0.03,0.03,0,22,468,0,1,0,5,0,4,0,0,87.054,151,377
3990000,2026-01-19T17:06:45.770199,424084,38194,278794,145289,280142,0.7363385625915567,0.3662359,0.3967713020339504,76.388,481.2,557.588,119.172,728.996,848.168,42.782,247.796,290.578,0.7363385625915567,7324.718,0.0007324718,560.284,0.0,0.0,0.3967713020339504,38194,240600,278794,145289,3662359,0.03,0.03,0.03,0,30,452,0,2,0,11,0,5,0,0,91.344,139,482
4000000,2026-01-19T17:06:48.992924,425147,38293,279492,145654,280830,0.7363397481962073,0.3671586,0.39676337855939053,76.586,482.398,558.984,119.48,730.814,850.294,42.892,248.416,291.308,0.7363397481962073,7343.172,0.0007343172,561.66,0.0,0.0,0.39676337855939053,38293,241199,279492,145654,3671586,0.03,0.03,0.03,0,30,452,0,6,0,8,0,4,0,0,90.778,122,486
4010000,2026-01-19T17:06:52.191388,426189,38392,280178,146011,281510,0.7364203372712125,0.3680817,0.3967709194663818,76.784,483.572,560.356,119.762,732.616,852.378,42.978,249.044,292.022,0.7364203372712125,7361.634,0.0007361634,563.02,0.0,0.0,0.3967709194663818,38392,241786,280178,146011,3680817,0.03,0.03,0.03,0,20,459,1,7,0,11,0,2,0,0,158.736,181,466
4020000,2026-01-19T17:06:55.391919,427222,38491,280854,146368,282183,0.7364667223218611,0.3690094,0.3967861541885,76.982,484.726,561.708,120.066,734.378,854.444,43.084,249.652,292.736,0.7364667223218611,7380.188,0.0007380188,564.366,0.0,0.0,0.3967861541885,38491,242363,280854,146368,3690094,0.03,0.03,0.03,0,29,459,0,2,0,6,1,3,0,0,88.856,124,452
4030000,2026-01-19T17:06:58.618822,428323,38588,281587,146736,282895,0.7362982922946063,0.3699309,0.3967488757775729,77.176,485.998,563.174,120.39,736.256,856.646,43.214,250.258,293.472,0.7362982922946063,7398.618,0.0007398618,565.79,0.0,0.0,0.3967488757775729,38588,242999,281587,146736,3699309,0.03,0.03,0.03,0,39,443,0,6,1,10,0,1,0,0,143.494,175,484
4040000,2026-01-19T17:07:01.844860,429344,38684,282257,147086,283548,0.736310715621381,0.3708505,0.3967652344212424,77.368,487.146,564.514,120.704,737.984,858.688,43.334,250.838,294.172,0.736310715621381,7417.01,0.000741701,567.096,0.0,0.0,0.3967652344212424,38684,243573,282257,147086,3708505,0.03,0.03,0.03,0,21,455,0,9,0,13,0,2,0,0,100.804,123,488
4050000,2026-01-19T17:07:05.158945,430408,38786,282955,147452,284239,0.7362235807625448,0.3717841,0.39675162456556146,77.572,488.338,565.91,121.022,739.794,860.816,43.448,251.456,294.904,0.7362235807625448,7435.682,0.0007435682,568.478,0.0,0.0,0.39675162456556146,38786,244169,282955,147452,3717841,0.03,0.03,0.03,0,26,459,0,2,0,8,0,5,0,0,66.616,121,466
4060000,2026-01-19T17:07:08.395236,431492,38884,283667,147824,284937,0.7358925801846903,0.3727172,0.39669178595313226,77.768,489.566,567.334,121.372,741.612,862.984,43.602,252.046,295.648,0.7358925801846903,7454.344,0.0007454344,569.874,0.0,0.0,0.39669178595313226,38884,244783,283667,147824,3727172,0.03,0.03,0.03,0,32,455,0,3,0,6,0,4,0,0,74.954,109,437
4070000,2026-01-19T17:07:11.647591,432563,38987,284372,148190,285612,0.7358127546097218,0.3736517,0.3966814351633593,77.974,490.77,568.744,121.71,743.416,865.126,43.734,252.646,296.38,0.7358127546097218,7473.034,0.0007473034,571.224,0.0,0.0,0.3966814351633593,38987,245385,284372,148190,3736517,0.03,0.03,0.03,0,34,448,0,4,0,8,0,6,0,0,110.122,159,489
4080000,2026-01-19T17:07:14.874573,433593,39079,285043,148549,286288,0.7357117788011327,0.3745886,0.39669426518243084,78.158,491.928,570.086,122.01,745.176,867.186,43.852,253.246,297.098,0.7357117788011327,7491.772,0.0007491772,572.576,0.0,0.0,0.39669426518243084,39079,245964,285043,148549,3745886,0.03,0.03,0.03,1,35,443,0,3,0,10,0,8,0,0,98.666,131,490
